"","response","Cer(d18:0/16:0)_NEG","Cer(d18:1/16:0)_NEG","Cer(d18:1/18:0)_NEG","Cer(d18:1/20:0)_NEG","Cer(d18:1/22:0)_NEG","Cer(d18:1/24:0)_NEG","Cer(d18:1/24:1)_NEG","Cer(d18:2/16:0)_NEG","Cer(d18:2/22:0)_NEG","CL(18:2/18:2/18:2/18:1)_NEG","PA(16:0/16:0)_NEG","PA(16:0/18:0)_NEG","PA(16:0/18:1)_CoE_NEG","PA(16:1/18:0)_CoE_NEG","PA(18:0/18:1)_NEG","PA(18:0/18:2)_NEG","PE(14:0/16:0)_NEG","PE(14:0/18:2)_CoE_NEG","PE(14:0/20:4)_NEG","PE(15:0/18:0)_NEG","PE(16:0/0:0)_NEG","PE(16:0/16:0)_A_NEG","PE(16:0/16:0)_B_NEG","PE(16:0/16:1)_NEG","PE(16:0/18:0)_NEG","PE(16:0/18:1)_B_NEG","PE(16:0/18:1)_CoE_A_NEG","PE(16:0/18:2)_CoE_NEG","PE(16:0/20:4)_NEG","PE(16:0/20:5)_NEG","PE(16:0/22:6)_NEG","PE(16:1/16:1)_CoE_NEG","PE(16:1/18:0)_CoE_NEG","PE(16:1/18:1)_CoE_NEG","PE(16:1/18:2)_NEG","PE(16:1/20:4)_NEG","PE(16:1/22:6)_NEG","PE(17:0/0:0)_NEG","PE(17:0/20:4)_NEG","PE(18:0/0:0)_NEG","PE(18:0/18:1)_NEG","PE(18:0/18:2)_CoE_NEG","PE(18:0/20:1)_CoE_NEG","PE(18:0/20:2)_CoE_NEG","PE(18:0/20:4)_CoE_NEG","PE(18:0/22:4)_NEG","PE(18:0/22:6)_NEG","PE(18:1/0:0)_NEG","PE(18:1/18:1)_CoE_NEG","PE(18:1/18:2)_NEG","PE(18:1/20:0)_CoE_NEG","PE(18:1/20:1)_CoE_NEG","PE(18:1/20:3)_CoE_NEG","PE(18:1/20:4)_NEG","PE(18:1/22:6)_NEG","PE(18:2/0:0)_NEG","PE(18:2/22:6)_NEG","PE(20:4/0:0)_NEG","PE(22:4/0:0)_NEG","PE(22:6/0:0)_NEG","PE(P-16:0/0:0)_NEG","PE(P-16:0/16:0)_NEG","PE(P-16:0/16:1)_NEG","PE(P-16:0/18:1)_NEG","PE(P-16:0/18:2)_NEG","PE(P-16:0/20:1)_NEG","PE(P-16:0/20:2)_CoE_NEG","PE(P-16:0/20:4)_NEG","PE(P-16:0/20:5)_NEG","PE(P-16:0/22:1)_CoE_NEG","PE(P-16:0/22:4)_CoE_NEG","PE(P-16:0/22:6)_NEG","PE(P-18:0/16:0)_NEG","PE(P-18:0/18:2)_CoE_NEG","PE(P-18:0/20:1)_CoE_NEG","PE(P-18:0/20:4)_CoE_NEG","PE(P-18:0/22:4)_NEG","PE(P-18:0/22:6)_NEG","PE(P-18:1/20:4)_NEG","PE(P-18:1/22:6)_NEG","PE(P-20:0/22:6)_NEG","PG(14:0/16:0)_NEG","PG(14:0/16:1)_NEG","PG(15:0/18:1)_CoE_NEG","PG(15:0/18:2)_NEG","PG(16:0/0:0)_A_NEG","PG(16:0/0:0)_B_NEG","PG(16:0/16:0)_NEG","PG(16:0/16:1)_NEG","PG(16:0/17:1)_CoE_NEG","PG(16:0/18:0)_NEG","PG(16:0/18:1)_B_NEG","PG(16:0/18:2)_CoE_A_NEG","PG(16:0/18:3)_CoE_NEG","PG(16:0/20:4)_B_NEG","PG(16:0/20:4)_CoE_A_NEG","PG(16:0/20:5)_NEG","PG(16:0/22:4)_CoE_NEG","PG(16:0/22:6)_A_NEG","PG(16:0/22:6)_B_NEG","PG(16:1/0:0)_NEG","PG(16:1/16:1)_NEG","PG(16:1/18:1)_CoE_NEG","PG(16:1/18:2)_CoE_NEG","PG(16:1/22:6)_NEG","PG(17:0/18:1)_NEG","PG(17:0/18:2)_NEG","PG(18:0/0:0)_NEG","PG(18:0/20:4)_CoE_NEG","PG(18:0/22:6)_A_NEG","PG(18:0/22:6)_B_NEG","PG(18:1/0:0)_A_NEG","PG(18:1/0:0)_B_NEG","PG(18:1/0:0)_C_NEG","PG(18:1/18:1)_NEG","PG(18:1/18:2)_A_NEG","PG(18:1/18:2)_B_NEG","PG(18:1/20:4)_NEG","PG(18:1/22:6)_NEG","PG(18:2/0:0)_NEG","PG(18:2/18:2)_A_NEG","PG(18:2/18:2)_CoE_B_NEG","PG(18:2/20:4)_NEG","PG(18:2/22:6)_NEG","PG(20:3/22:6)_NEG","PG(20:4/0:0)_NEG","PG(20:4/22:4)_NEG","PG(20:4/22:6)_NEG","PG(22:4/22:6)_NEG","PG(22:6/0:0)_NEG","PG(22:6/22:6)_NEG","PI(16:0/18:1)_NEG","PI(16:0/18:2)_NEG","PI(16:0/20:4)_NEG","PI(16:0/20:5)_CoE_NEG","PI(16:0/22:4)_NEG","PI(16:0/22:6)_NEG","PI(16:1/20:4)_CoE_NEG","PI(17:0/20:4)_NEG","PI(18:0/0:0)_NEG","PI(18:0/18:1)_NEG","PI(18:0/18:2)_NEG","PI(18:0/20:3)_NEG","PI(18:0/22:4)_NEG","PI(18:0/22:6)_NEG","PI(18:1/18:2)_NEG","PI(18:1/20:4)_NEG","PI(18:1/22:6)_NEG","PI(20:4/0:0)_NEG","PI(20:4/20:4)_NEG","PI(22:6/0:0)_NEG","PS(18:0/20:3)_NEG"
"691_1d_2",1,13.8847386189927,17.5310650223603,14.1710214518136,13.7997034535557,16.0929864530549,18.0397034040171,17.9620495279699,12.64578517784,13.6961737509453,12.641713318819,10.2947933434228,12.5822742018749,13.1005975392487,13.1005975392487,13.9824963952758,13.1332206208818,10.6424343898777,12.0711513537151,11.3243191477818,12.0348617497979,15.0066926357575,15.5205234891748,13.9418791874013,15.6053509902978,17.8991978617181,18.6075617221004,16.2048967621881,17.8699677584165,18.6313481589691,12.3652500784564,17.5363914172658,12.0711513537151,16.2048967621881,17.8699677584165,13.562206549468,14.5972589905872,12.5375420230882,9.52646879263917,12.9474761559536,15.8503094227146,18.4002041456114,18.111194425527,14.2938389778428,14.4394559195176,20.1408356982975,17.6014787150388,18.3110736453792,15.2959322859785,18.111194425527,16.3071668932747,14.2938389778428,14.4394559195176,20.1408356982975,17.866982489618,16.3269547047455,14.3735196803942,12.8340939936474,16.6185535365894,14.1625476065999,12.8550189059158,15.0976521747374,15.7358480997651,14.4863544735473,19.5818183298779,16.7039319746358,17.9850314981267,17.9516267552064,20.2901282786947,13.8303106492872,15.657506215581,20.0194809521953,19.0375315379506,14.4494127865451,17.9516267552064,15.657506215581,20.0194809521953,17.9554599513566,19.1356886223556,18.9665349353269,17.4136381289211,14.7650771392456,15.4186622916719,10.4444766870513,13.4765663749139,9.57378088178483,11.1035223361606,13.3640767966919,18.4602804003491,17.425998260971,13.4765663749139,17.8794627530245,20.3756559506439,18.7873232117393,12.9282977010227,17.5404012260407,12.1614433107004,11.7800867556503,14.6668797424568,12.524172469957,16.5838650634223,11.6998250005797,12.1867281516268,18.7873232117393,12.9743625085526,9.37850601396252,12.0884044323092,10.0467799734407,10.7304750089718,14.6668797424568,11.1100266731684,11.6368932963781,11.8844498457605,13.2022679340062,14.272609426091,14.2130554064596,12.1472984125314,14.0763516024288,14.5067601055546,11.8917533934017,13.2257556726496,10.8530362254681,12.1614433107004,10.8631230449494,11.1221169028506,8.69659807180181,12.1451370214188,8.42723559400461,11.0631134420137,8.11909405246001,12.3389574893681,9.68909816414301,13.1973045955406,13.4182672412173,16.2239903359528,9.20853340212145,17.6647507525215,14.8896912018368,9.20853340212145,11.7206236753163,10.4995555435531,11.9278027330218,12.4334437055615,14.6406062700531,12.890900657303,13.2173709880675,11.5119393667826,15.0708013067359,9.98882421618489,12.4190801295997,9.46254807800479,9.65923007772107,13.3168550536581
"691_1d_3",1,14.3079117467757,17.9673653281972,14.8602168863954,14.2134078925237,16.5881252320585,18.7289694657988,18.6217092801474,12.9245448709475,14.1740215393648,13.3761045845311,9.45665446070314,11.8464780355509,12.1070591584975,12.1070591584975,12.7752256601975,12.0488924193118,10.9365061198612,12.8720446906779,11.8610703363889,13.1635444973688,15.4498593358592,15.8194504730875,14.4414493278312,16.327296062232,17.921923089252,19.3000567318426,16.4847339146796,18.6624679153344,19.0037565376103,12.7202298520435,18.1109665562825,12.8720446906779,16.4847339146796,18.6624679153344,14.2923907270289,15.1910513806933,13.4021382314414,9.27396999186216,13.5369107081271,16.2840321986006,19.1812685971787,18.5754562672145,14.8246335698312,14.8926851059598,20.7375543426154,18.0147211643604,18.8916017420647,15.9508437493842,18.5754562672145,17.4308345837183,14.8246335698312,14.8926851059598,20.7375543426154,18.6188970498773,17.0702963887492,14.8554025107757,13.4420993874164,16.8524947441202,8.30762260585046,14.8846927917449,15.8584317327498,16.2104577664525,15.2018875955181,19.8450894402569,17.1111621024509,18.5301408970543,18.1621059281858,21.1003898075385,14.6915348123832,16.3861394383479,20.1739709283976,19.6973242644855,14.5710390007294,18.1621059281858,16.3861394383479,20.1739709283976,18.2734367904539,19.4698364195848,19.2559320407776,17.7869462866973,15.5048318352596,15.9437401341909,11.1445339335212,13.8943006243047,10.1604763579144,10.498671990049,14.3861028539941,19.0834351773625,18.1951305143507,13.8943006243047,18.1361336102269,21.6682194413089,19.1773072975671,13.3323381858704,17.9452097479532,12.860843360965,12.637778610152,14.4912873535886,13.0384845074692,17.137212405926,11.8623726950263,12.8171351247703,19.1773072975671,13.3323381858704,9.75407449586002,12.5423699566781,11.3888132417048,11.1995375602997,14.4912873535886,11.4217804202456,14.3991016078952,12.190531992708,13.6882696277629,14.0476924130956,14.8498494602867,12.7511017748246,14.2162421541998,14.9154981209059,12.2588886030229,13.3470703613512,11.2532617743383,12.860843360965,11.1973626442094,11.7025565672843,9.09183145891231,12.3051559537391,8.88600295128714,10.7748190244608,8.80228136799397,12.6461455664868,9.96171577825249,14.3073228440629,14.0252533026967,16.6576571085221,10.0580374842613,19.7246518619862,15.4320783578211,10.0580374842613,12.0053415115995,11.3338263244217,12.5809914646052,14.0662222526888,16.7083242556053,13.18299757912,13.6493281111622,12.1782554391912,15.4912885770555,10.5864557982326,12.4117164353232,10.5003533309853,9.70853612570743,13.5109123874237
"691_1d_4",1,14.4922519797826,18.7047622248004,15.3544245397804,14.533432637855,17.1572818563828,19.3111651351007,18.9614950018865,13.6101720321638,14.7729841207436,13.2820252223591,11.665666736596,14.0919710429359,14.6015707522985,14.6015707522985,15.3344433833059,14.1761678216489,10.8563278762802,12.7673873674523,11.8491747551908,13.353703727203,15.4372164047798,15.5644235166099,14.3901898215689,16.3584817871183,18.205975760229,19.3305071722253,16.5300079800553,18.5286389133245,19.0808337888495,12.018815329595,18.2106912582232,12.7673873674523,16.5300079800553,18.5286389133245,13.9239613248692,15.0286525849753,13.0771063127099,9.88151038767625,13.3894757657382,16.6460432512008,19.3645975715991,18.6880277526715,14.520720818479,14.8349141508951,20.625770257415,18.0402813586922,19.1803236485944,15.1168049473469,18.6880277526715,17.500650321133,14.520720818479,14.8349141508951,20.625770257415,18.3640634341644,17.0753627716736,13.7175639967726,13.0946263749685,15.0162788399018,12.0984175136348,13.8068395700009,15.5968738982075,15.6613833176757,15.1608751544826,19.9259058026466,17.2839312027177,19.0568637468804,18.4443289394044,20.9961301061857,14.1538233612942,16.1805550877412,19.8773888034327,19.7232498230961,14.605155633299,18.4443289394044,16.1805550877412,19.8773888034327,18.8492038726197,19.3257034669637,19.1396846779226,17.4949729865371,15.7693305045092,16.0332305781917,11.0170533932718,13.6045888578773,9.62310295757076,12.7534289637485,14.1726643376321,19.0070074137086,18.0104466643422,13.6045888578773,17.9889764698423,20.1270449964513,19.0259343745299,13.2968837283147,17.7016281842419,12.9186936666292,12.084131355932,14.0479799067459,12.7565419689596,16.7671604217657,11.0305080221464,12.5991675854268,19.0259343745299,13.2968837283147,9.06262179953408,12.2677178231668,11.2731810740852,11.6261189655644,14.0479799067459,10.5475683714501,13.5646338862832,12.5316164533452,13.8795783888126,14.001714164216,16.7864255854737,13.3512898760706,13.7559769766,14.1412603888369,12.0823717613676,12.0745315317592,11.8217053849169,12.5070817982521,11.1588429422313,11.0568473785417,8.79827708776499,10.6124642643028,8.52315009603255,10.1945394050072,8.39597584696146,10.4102096163975,10.7630697895163,14.5944607241074,14.0695810451196,16.8070902410488,9.80723531545055,20.1107716206934,15.4296395356081,9.80723531545055,12.1152391208672,12.6876180949882,12.7669206046507,15.5131069810768,17.2662535372528,13.497260418934,14.3413442633506,12.1897476593823,15.3633359250219,9.96896572780029,12.4966342627424,9.84136874174159,9.05145125886922,13.100049030677
"691_1d_5",1,14.4909719092045,17.4842365603236,14.2373263901638,14.0351021290851,15.9575770534887,18.1322223195342,18.1438617931885,12.4261339459671,13.3277865707729,12.2020128910478,10.5018634190159,12.8475893074267,12.8829429093009,12.8829429093009,13.8420507522536,12.6707702300743,10.8678720940808,11.6260665922824,11.3432793938321,12.6233376555464,14.9421776372923,15.1154572672945,13.8877201278698,15.328877316651,17.9835272883561,18.4483642503377,16.0601341823936,17.4903386097573,18.4884390031274,11.4060391381985,17.4140073424568,11.6260665922824,16.0601341823936,17.4903386097573,12.5134631654517,13.9955985340175,12.0576706906216,9.52185547751257,12.5071108414662,16.0445895617964,18.6570513697749,17.59281765318,13.9089233278259,14.0707575858288,19.7065050817551,17.4696590804103,18.0274909644861,14.5528178807126,17.59281765318,16.1423486042164,13.9089233278259,14.0707575858288,19.7065050817551,17.4300413139471,15.8954497348192,13.2345544840759,11.8525756078313,15.7241019336827,13.5434683706592,14.3037113613054,15.3107155320821,15.3695502230427,14.2814215516714,19.4016888994038,16.1328111248087,18.3020209415292,17.343797836394,19.9458404764034,13.2587189900993,15.6147525232601,19.8946736491011,19.0289631140269,14.4097027211542,17.343797836394,15.6147525232601,19.8946736491011,18.1338718738279,18.8094196925186,18.5094224992185,16.7050442491319,14.8332016492746,15.5883693495923,10.8567362052997,13.1104931866115,9.52412666645648,11.5588713122532,14.1642127503741,18.7117767101153,17.5289948597991,13.1104931866115,17.3582427229157,19.3556552914217,18.6147885749225,13.0286114458201,17.1968168644784,12.3825910467533,11.3688803475702,13.7379753292345,12.3929940567603,16.4478269614441,10.7982700661228,12.2903014114807,18.6147885749225,13.0286114458201,9.39891013912071,12.029928833342,11.0872117652001,10.7333512578538,13.7379753292345,10.2077394379382,12.2525168859249,12.0503015468234,13.7814277545107,14.1276027019097,16.5366910400781,12.932165631338,13.8211960105871,13.9682731278439,11.975782471701,12.2077918563201,11.3343185739827,12.3825910467533,10.9315089667541,11.1407690902398,8.88520593654452,11.2201946771704,9.02632739470111,10.3895410167602,8.62500612586926,11.4497617515763,11.0053966843012,14.207946270995,13.675608322679,16.286317898988,9.49982484613518,19.1147695337119,14.9862858783712,9.49982484613518,11.6151432033811,12.2405018128191,12.3217697245703,14.6607319281442,16.0649420466016,12.9137176751154,13.7497537545395,12.0273065237035,14.711110181368,9.84373985141554,12.9424397818362,8.9755737206435,9.43975683717338,12.4781535340731
"691_1d_6",1,13.093469953209,17.357819098312,14.3016651783455,13.8217364242715,15.7767993634942,17.8487846204296,17.6691795169562,12.6187038547182,13.644201544633,11.9926617872131,11.7167131424997,14.349597099141,14.0633596942186,14.0633596942186,14.7851287482158,13.9973634199699,11.0899392072745,11.5620583819465,11.0099077025317,12.8801429733954,15.153440392982,15.1648279203567,13.9001045983171,15.3364090353015,17.9147887604948,18.4243792972625,16.149476882807,17.4734549379281,18.5077553293429,12.0416773640607,17.2982718145857,11.5620583819465,16.149476882807,17.4734549379281,13.247575249972,13.5556200861967,11.8683266297701,9.69986957561628,12.9571186071683,16.0509415140684,18.4729104336031,17.7609606959513,14.0900906076814,14.2612039803425,19.866404994813,17.3081604088602,17.8797887903874,14.9985635739757,17.7609606959513,16.2614684281294,14.0900906076814,14.2612039803425,19.866404994813,17.1536296480028,15.6433103649458,13.3493413034995,11.7639794279325,15.384437283725,13.3776586811846,13.194873905879,15.2449296579441,15.4815822948063,14.320228042617,19.3521741214265,16.5407720159471,17.7820012725214,17.8820019888299,20.1998565300076,13.6990423308123,15.6018949895073,19.5752019897864,18.800170496785,14.6090727524178,17.8820019888299,15.6018949895073,19.5752019897864,17.9474191690144,18.6798268017133,18.6902702130067,16.650126158505,14.6696140132378,15.6798331358501,10.6124059932246,13.6952976504938,9.84941369166533,11.334277786956,13.9960364657304,18.4929222028802,17.7450570368764,13.6952976504938,17.4928058560033,20.7733066526764,18.9833107818722,13.0402030848998,17.343043627215,12.2365041799485,11.9618005474001,14.3749337348119,12.6187579519706,16.5551574679376,11.6567094049133,12.2613702882156,18.9833107818722,13.0402030848998,8.78674572482976,12.3279908658692,10.3177558222743,11.2937929616099,14.3749337348119,10.6773326417947,11.4862024814964,11.648471473105,13.4409506321315,13.7483392593899,14.5090753461066,12.9997304780118,14.0756802177826,14.3176222470024,12.1966340916398,12.1403161675,11.5505135965882,12.2365041799485,10.7831698112414,10.9657371744052,8.44375802873284,11.1890734824408,7.87139006554185,9.78815913157767,7.81041502933493,11.8108281288507,9.5639353268372,13.8142341147723,13.6960806553651,16.3591806415905,9.29656408343408,17.9574724633203,14.9825408725291,9.29656408343408,11.5873891976492,12.5850105404085,12.4666892620788,12.7191580625665,14.856120010564,12.8654839957649,12.8773917992396,11.9989747051501,14.8520519611464,10.0961756255558,12.9733387959908,9.13415476527369,9.74829656659814,12.9186463579577
"691_2d_2",1,14.4355341982384,18.1687816664733,15.0911975936979,15.1555691627069,16.7082474147453,18.876302225982,18.5870121092064,13.5442501490346,14.5461995046955,13.4887059762487,10.3123646384395,12.5838970761829,12.9881598140076,12.9881598140076,13.6333232039798,12.926491277497,12.0343400628408,12.9314997691639,12.1662578020127,13.1274699869291,15.8092625694279,16.1421365126074,14.8307103560254,16.3992766204711,18.4910825306037,19.1693519178781,16.7525762432694,18.3566871676932,19.3151769323471,13.2998425745093,18.2678449579581,12.9314997691639,16.7525762432694,18.3566871676932,14.7083751998919,15.3235611430493,13.522828734843,9.97750851673981,12.8362324269073,16.6802386774263,19.0133996929718,18.8130432963393,14.9337814983224,15.0484900336626,20.5442311610989,18.1081417171975,18.9421137273037,15.8172189708959,18.8130432963393,17.2800175748892,14.9337814983224,15.0484900336626,20.5442311610989,18.3409224362095,17.0264839311495,14.8708150850729,13.4442889981782,16.6866433959484,14.2122079600853,14.2398940553608,15.8151259486405,16.6085043557064,15.4267711107427,19.9712741011797,17.3695200047905,18.4488561064444,18.2463823907435,20.8794802345346,14.9371248555346,15.9895233932648,20.1505229740812,19.9001172237077,15.1533476118445,18.2463823907435,15.9895233932648,20.1505229740812,18.4367421641546,19.6143257873295,19.5353000603239,18.0434221838696,15.6066304445109,16.5522210138183,11.9168840969388,14.2137684488751,10.5484537699415,12.7365718377525,15.1351132059463,19.6360903279502,18.6017692018281,14.2137684488751,18.4315025776739,21.6068628685613,19.6515525546069,14.2258305295646,18.2601751431484,13.3593987714966,13.2978963794672,15.5664609162466,13.9700956189418,17.7449308180228,12.4434385944045,13.4621971989456,19.6515525546069,14.2258305295646,10.6490972747879,13.0656725113034,11.1246362949987,12.1556946862838,15.5664609162466,11.8324037946142,12.9071085155644,12.2704524624312,13.9619998235798,15.0362001127073,15.1813583866772,13.2079452287142,14.9863488161684,15.705533888814,13.1841172948506,13.3482852446415,12.1868083852323,13.3593987714966,11.5621610058828,12.3742041247069,9.99067426126335,12.8863653812411,9.26025598948448,11.8706772061442,9.94355361096045,13.1703306705848,11.1232493342671,13.7259288063606,14.2786761716982,16.8293080423295,10.2335547309922,18.7876176470573,15.9863722543705,10.2335547309922,12.2441001538236,11.6032357031451,12.7385931794567,13.7989925227286,15.6520737103324,13.3495957494149,13.9799897889809,12.4178169834361,15.8713469147002,11.2291434305689,12.9416527575607,10.0414639802257,10.1481505474529,13.9661370783776
"691_2d_3",1,13.8002714325365,17.5027731803786,14.8505182226359,14.3394793900004,16.3540443314708,18.4120140169886,18.3663198127406,12.5986424056368,14.3953228400057,13.1485599024118,11.3399489256125,14.1861692634926,14.5564492211661,14.5564492211661,15.1842950004693,14.2729364148341,11.1183350122068,12.0262492045481,11.6232782589063,12.548384152864,15.0273843190773,15.5970797029079,14.0957775252561,15.6500862666206,17.9823159480478,18.946936161142,16.4470158586875,17.9644542155726,18.9696323520408,12.8421459221183,18.078785381821,12.0262492045481,16.4470158586875,17.9644542155726,14.0068393352785,14.5558571308087,13.2206314731729,9.365043113766,13.1773574874531,15.955101875386,19.0411596406088,18.2170027490764,14.798371036028,14.6479853433905,20.468293285645,17.7805774119201,18.7183177651592,15.3416160029609,18.2170027490764,16.4821354798184,14.798371036028,14.6479853433905,20.468293285645,18.2549533390992,16.7535351613397,14.3584860797161,13.1700254358144,16.5942457736456,13.8165029496837,14.5904657548882,14.9061606541961,15.6136191883075,14.7700622507298,19.5672308015955,16.799574911111,18.3689503988042,18.0151904305442,20.558460302493,14.544400628432,16.0476072187884,19.9349730964665,19.5961426561268,14.4246941384255,18.0151904305442,16.0476072187884,19.9349730964665,18.1240037424109,19.2028467710193,19.1600743726649,17.7612784183908,15.2612430120396,15.5870415334346,10.2017326805119,13.5800811810355,10.0552408901014,11.0312497313338,14.0250261509425,18.7278689497073,17.8160215297859,13.5800811810355,18.0838801861795,21.1491616202143,18.8520636802607,13.0390150766576,17.7135544339824,12.4091330928942,12.4351742696112,14.5200823377959,13.0622182838528,16.9556349212322,11.7853480953717,12.2551127313384,18.8520636802607,13.0390150766576,9.48830880823095,12.4545560929586,10.3089930452855,10.8807979361213,14.5200823377959,11.1253179231815,12.6865087556112,12.2202619987264,13.8734994040614,14.6709454514781,14.6560221758784,12.5647030724795,14.3921242651422,15.1423409688362,12.559599166062,13.3868313395902,10.6863685453335,12.4091330928942,10.8520887378848,11.6649154252601,9.37746566904619,11.8981301763746,8.75081532623617,11.1677242388873,9.15912975907626,12.2831112499996,10.649534132959,14.0427561652105,13.6443533953619,16.4084554357533,9.6737223847109,19.0917341455285,15.1958945106245,9.6737223847109,11.7757317344454,11.3509696566556,12.4216981227731,12.6836075184666,16.070182868421,13.0210696014827,13.1326268058045,11.9385430738347,15.5509395545074,10.6936707129976,13.0308691606112,9.43174880408334,9.87997224748109,13.3272756378911
"691_2d_4",1,15.1683210790093,18.4836871323491,15.3477385453699,15.0955103470483,16.8442309835061,19.2619043813394,18.5853276310074,13.2847172301762,14.3797380789412,13.4770871377832,13.4344048913758,15.9410809289503,15.7023505816747,15.7023505816747,16.483372728051,14.7698033473979,11.486656445779,12.4829301580241,12.0153490308075,13.2602538355556,15.3722255559015,15.7390361202481,14.5984315986411,16.0873437029373,18.2010341601588,19.0093492309234,16.6546990641268,18.2098245772809,19.2060176569245,11.9176645348753,18.1930698985282,12.4829301580241,16.6546990641268,18.2098245772809,12.665794555047,15.0215247776895,13.0225378171226,9.65625343476704,13.1171335440013,16.2252077311962,19.2170789492677,18.4587184961568,14.6870718105539,15.0294768068694,20.6095036373399,18.2077068244043,18.7766436665955,15.286507282371,18.4587184961568,17.1631879077253,14.6870718105539,15.0294768068694,20.6095036373399,18.2042632169713,16.89887765752,13.9672702417406,12.8895226233631,16.1811279865171,13.9636688833853,14.8952070217019,15.3173684475128,16.1699812577815,15.0490967283997,19.8616495915377,17.0341287822068,18.9674463358588,18.0527663684727,20.8987599609272,14.6493515765449,16.5959657329047,20.2042220157047,19.84270300038,15.090839781585,18.0527663684727,16.5959657329047,20.2042220157047,18.8829242573123,19.5645908612611,19.2753967729242,18.0647324052875,15.7271833238665,16.2228046294257,11.104201851115,13.6276793740243,9.89734435937285,12.1242372937462,14.6986793414301,19.2234309700631,17.8435739631482,13.6276793740243,18.0954406472459,20.4114781447604,19.2084979785685,13.7830052053373,17.8519434357205,13.2489073731036,13.0042775681171,14.54332605487,13.7662795829008,17.1825325675529,12.0735852523574,12.9064517208605,19.2084979785685,13.7830052053373,10.3622382867011,12.5718107286271,11.8235287625766,11.5318409398568,14.54332605487,11.5501817131022,13.9815628399466,12.1511466408507,14.0846402138102,14.8523352893179,16.0578309677825,13.6533738630598,14.5392674556698,14.7059517758975,13.3421118433324,13.0675512157508,12.1079269301312,13.2489073731036,11.8989758843943,12.4204705501466,10.0374759048869,12.3375659648135,9.33292789079094,11.7306499677986,10.044464995316,12.6791797143786,12.5886230324808,14.3923238434501,13.9370617093992,16.799834849444,9.80644735446194,19.2403341008334,15.5868673836449,9.80644735446194,11.87743308457,11.8516682266641,12.4455360076982,14.7643899399445,16.2135344163884,13.0666668543582,14.086597245864,12.3726047228544,15.3648805922923,10.5003403218326,12.9904285277734,9.70441196520646,9.71127405877216,13.0311100376885
"691_2d_5",1,14.8203125973993,18.1245231848546,14.9194829466873,14.7819101531132,16.6504607027885,18.9314825460678,18.374044755296,12.8474967898783,14.1411958277128,13.4569573256504,9.62043921935199,11.6734611284369,12.3247137241599,12.3247137241599,12.8362925344727,11.6779592735777,11.3599099805892,13.3051882466108,12.06057934464,13.1657054913294,15.4478777741928,15.7848588595515,14.8878046178909,16.7303581851931,18.2622699410931,19.2901673795479,16.9140545910443,18.4018635984169,19.0280343623996,12.4270288911961,18.2141612355627,13.3051882466108,16.9140545910443,18.4018635984169,13.7209806641548,15.3236049827029,13.1507603276401,9.76953592318956,13.0753869294114,16.326786326812,19.3182377219737,18.6503409420009,14.7402472779042,15.1582045623907,20.543970729905,18.1175876200504,18.66166644826,15.5101788659176,18.6503409420009,17.4145021469573,14.7402472779042,15.1582045623907,20.543970729905,18.4568525769073,16.7856323587857,14.1339472647262,13.0975861144939,16.1441912884602,13.5101423974152,14.9601093447034,15.8068714223848,16.1230200448451,15.3557685920319,19.7870641984781,17.2752491275926,18.846520501999,18.2462681398613,20.6575155923364,14.6443722105349,16.2800623329534,20.3302315535757,19.6965345059144,14.8982526303833,18.2462681398613,16.2800623329534,20.3302315535757,18.6576698639216,19.2799359869971,19.5285924168447,17.9682411306729,15.544075474189,16.342162991769,11.5736993031634,13.9956514930468,10.2491640997968,12.6587545323952,14.8623439367731,19.2903495080471,18.4903563615959,13.9956514930468,18.3680902378017,20.0510341479731,19.200319434758,13.8617158422168,17.6442299353318,13.2799488770578,13.0749391293816,14.3338235952975,13.5548108459034,16.8900136368398,11.8569079937857,13.2500631513094,19.200319434758,13.8617158422168,10.2075966179674,12.6408710068624,11.7228236832012,11.7104811815398,14.3338235952975,11.179127313161,13.545926941895,12.303934000526,13.7456506304679,14.7632911988162,16.2891525240055,13.7851563929834,14.5703382086808,14.9278783992794,13.0423989924801,13.1328084582336,12.1655322279275,13.2799488770578,11.7087331275119,12.1297683391385,9.91234656251082,11.5104493319968,9.36606576427945,11.3221457397125,9.8424516320191,11.7766354345704,11.9835270274197,14.6205526511209,14.1555833676449,16.8503146693139,10.1165403663095,19.1187532306949,15.5389700246813,10.1165403663095,11.9545326914247,12.1176342245183,12.9155818203023,14.9069268261654,16.0624688062595,13.1010685543287,14.388471420555,12.4175795696989,15.6613923430486,10.5581248691283,12.6662198845272,10.5177598430106,9.17051268021349,13.1848326763958
