"","response","Cer(d18:0/16:0)_POS","Cer(d18:0/18:0)_POS","Cer(d18:0/22:0)_POS","Cer(d18:0/24:0)_POS","Cer(d18:0/24:1)_POS","Cer(d18:1/20:0)_POS","Cer(d18:1/22:0)_POS","Cer(d18:1/24:0(2OH))_POS","Cer(d18:1/24:1)_POS","Cer(d18:2/22:0)_POS","CerH2O(d18:1/16:0)_POS","CerH2O(d18:1/18:0)_POS","CerH2O(d18:1/20:0)_POS","CerH2O(d18:1/22:0)_POS","CerH2O(d18:1/23:0)_POS","CerH2O(d18:1/24:0)_POS","CerH2O(d18:1/24:1)_POS","CerH2O(d18:2/22:0)_POS","DG(14:0/16:0/0:0)_POS","DG(14:0/18:1/0:0)_CoE_POS","DG(16:0/0:0/16:0)_POS","DG(16:0/16:1/0:0)_CoE_POS","DG(16:0/18:0/0:0)_POS","DG(16:0/18:1/0:0)_POS","DG(16:0/18:2/0:0)_POS","DG(16:0/20:4/0:0)_CoE_POS","DG(16:0/22:6/0:0)_POS","DG(18:0/0:0/18:0)_POS","DG(18:0/18:1/0:0)_POS","DG(18:0/20:3/0:0)_POS","DG(18:0/20:4/0:0)_POS","DG(18:0/22:4/0:0)_POS","DG(18:1/0:0/18:1)_POS","DG(18:1/18:2/0:0)_POS","DG(18:1/18:3/0:0)_CoE_POS","DG(18:1/20:4/0:0)_POS","DG(18:2/0:0/18:2)_CoE_POS","PC(0:0/14:0)_B_POS","PC(0:0/16:0)_A_POS","PC(0:0/16:0)_B_POS","PC(0:0/18:0)_A_POS","PC(0:0/18:0)_B_POS","PC(0:0/18:1)_A_POS","PC(0:0/18:1)_B_POS","PC(0:0/20:4)_B_POS","PC(14:0/14:0)_POS","PC(14:0/15:0)_POS","PC(14:0/16:0)_POS","PC(14:0/16:1)_POS","PC(14:0/20:4)_POS","PC(14:0/22:6)_POS","PC(15:0/0:0)_POS","PC(15:0/16:0)_POS","PC(15:0/16:1)_POS","PC(15:0/20:4)_POS","PC(16:0/16:0)_POS","PC(16:0/16:1)_POS","PC(16:0/17:0)_POS","PC(16:0/17:1)_POS","PC(16:0/18:0)_POS","PC(16:0/18:1)_POS","PC(16:0/18:2)_POS","PC(16:0/18:3)_POS","PC(16:0/20:3)_CoE_POS","PC(16:0/20:4)_POS","PC(16:0/20:5)_POS","PC(16:0/22:4)_CoE_POS","PC(16:0/22:5)_POS","PC(16:0/22:6)_POS","PC(16:0/P-16:0)_POS","PC(16:1/0:0)_B_POS","PC(16:1/16:1)_POS","PC(16:1/18:2)_POS","PC(16:1/22:6)_POS","PC(16:3/16:0)_POS","PC(17:0/0:0)_POS","PC(17:0/20:4)_POS","PC(17:1/0:0)_POS","PC(18:0/18:1)_POS","PC(18:0/18:2)_CoE_POS","PC(18:0/20:2)_POS","PC(18:0/20:3)_POS","PC(18:0/20:4)_CoE_POS","PC(18:0/22:4)_POS","PC(18:0/22:6)_CoE_POS","PC(18:1/18:1)_CoE_POS","PC(18:1/18:2)_CoE_POS","PC(18:1/20:4)_POS","PC(18:1/22:5)_CoE_POS","PC(18:2/0:0)_A_POS","PC(18:2/0:0)_B_POS","PC(18:2/20:4)_POS","PC(18:2/22:6)_POS","PC(18:2/22:6)_CoE_POS","PC(18:3/0:0)_POS","PC(20:0/0:0)_POS","PC(20:1/0:0)_POS","PC(20:2/0:0)_POS","PC(20:3/0:0)_POS","PC(20:4/20:4)_CoE_POS","PC(20:4/22:4)_CoE_POS","PC(20:4/22:6)_POS","PC(20:5/0:0)_POS","PC(22:4/0:0)_A_POS","PC(22:4/0:0)_B_POS","PC(22:4/22:6)_POS","PC(22:6/0:0)_B_POS","PC(22:6/22:6)_POS","PC(24:0/0:0)_POS","PC(O-16:0/0:0)_POS","PC(O-16:0/18:1)_POS","PC(O-16:1/0:0)_POS","PE(16:0/0:0)_A_POS","PE(16:0/0:0)_B_POS","PE(16:0/16:1)_POS","PE(16:0/18:1)_POS","PE(16:0/18:2)_POS","PE(16:0/20:4)_POS","PE(16:0/20:5)_POS","PE(16:0/22:6)_POS","PE(18:0/0:0)_A_POS","PE(18:0/0:0)_B_POS","PE(18:0/18:1)_POS","PE(18:0/18:2)_CoE_POS","PE(18:0/20:4)_POS","PE(18:0/22:4)_POS","PE(18:0/22:6)_POS","PE(18:1/0:0)_A_POS","PE(18:1/0:0)_B_POS","PE(18:1/18:1)_CoE_POS","PE(18:1/20:4)_POS","PE(18:1/22:6)_POS","PE(18:2/0:0)_A_POS","PE(18:2/0:0)_B_POS","PE(20:4/0:0)_POS","PE(20:4/20:4)_POS","PE(22:4/0:0)_A_POS","PE(22:4/0:0)_B_POS","PE(22:6/0:0)_POS","PE(P-16:0/16:0)_POS","PE(P-16:0/16:1)_POS","PE(P-16:0/18:1)_POS","PE(P-16:0/18:2)_POS","PE(P-16:0/19:1)_CoE_POS","PE(P-16:0/20:1)_POS","PE(P-16:0/20:2)_POS","PE(P-16:0/20:4)_POS","PE(P-16:0/22:4)_A_POS","PE(P-16:0/22:4)_B_CoE_POS","PE(P-16:0/22:6)_POS","PE(P-18:0/20:4)_CoE_POS","PE(P-18:0/22:4)_POS","PE(P-18:0/22:6)_POS","PE(P-18:1/22:6)_POS","PE(P-20:0/22:4)_POS","PE(P-20:0/22:6)_POS","SM(d16:1/16:0)_POS","SM(d16:1/17:0)_POS","SM(d18:0/16:0)_POS","SM(d18:1/16:0)_POS","SM(d18:1/17:0)_POS","SM(d18:1/18:0)_POS","SM(d18:1/20:0)_POS","SM(d18:1/21:0)_POS","SM(d18:1/22:0)_POS","SM(d18:1/23:0)_POS","SM(d18:1/23:1)_CoE_POS","SM(d18:1/24:0)_POS","SM(d18:1/24:1)_POS","SM(d18:2/16:0)_POS","SM(d18:2/18:0)_POS","SM(d18:2/22:0)_POS","SM(d18:2/23:0)_CoE_POS","SM(d18:2/24:1)_POS","TG(12:0/14:0/18:1)_CoE_POS","TG(12:0/16:0/16:1)_CoE_POS","TG(12:0/16:0/18:1)_CoE_POS","TG(12:0/16:0/18:2)_CoE_POS","TG(12:0/16:1/18:1)_CoE_POS","TG(12:0/16:1/18:2)_POS","TG(14:0/14:0/16:0)_POS","TG(14:0/14:0/16:1)_CoE_POS","TG(14:0/14:0/18:1)_CoE_POS","TG(14:0/14:0/18:2)_CoE_POS","TG(14:0/16:0/16:0)_POS","TG(14:0/16:0/16:1)_CoE_POS","TG(14:0/16:0/18:1)_CoE_POS","TG(14:0/16:0/18:2)_CoE_POS","TG(14:0/16:1/16:1)_CoE_POS","TG(14:0/16:1/18:0)_CoE_POS","TG(14:0/16:1/18:1)_CoE_POS","TG(14:0/16:1/18:2)_CoE_POS","TG(14:0/18:1/18:2)_CoE_POS","TG(14:1/16:0/18:2)_CoE_POS","TG(14:1/16:1/18:1)_CoE_POS","TG(15:0/16:0/18:1)_CoE_POS","TG(15:0/16:0/18:2)_CoE_POS","TG(15:0/18:1/18:2)_CoE_POS","TG(16:0/16:0/16:0)_POS","TG(16:0/16:0/16:1)_CoE_POS","TG(16:0/16:0/17:1)_CoE_POS","TG(16:0/16:0/18:1)_POS","TG(16:0/16:0/18:2)_CoE_POS","TG(16:0/16:0/22:6)_POS","TG(16:0/16:1/16:1)_CoE_POS","TG(16:0/16:1/17:1)_CoE_POS","TG(16:0/16:1/18:1)_CoE_POS","TG(16:0/16:1/18:2)_CoE_POS","TG(16:0/17:0/18:1)_POS","TG(16:0/17:1/18:1)_POS","TG(16:0/17:1/18:2)_POS","TG(16:0/17:1/18:2)_CoE_POS","TG(16:0/18:0/18:1)_POS","TG(16:0/18:1/18:1)_POS","TG(16:0/18:1/18:2)_POS","TG(16:0/18:1/18:3)_CoE_POS","TG(16:0/18:1/19:0)_CoE_POS","TG(16:0/18:1/19:1)_CoE_POS","TG(16:0/18:1/20:1)_POS","TG(16:0/18:2/18:2)_CoE_POS","TG(16:0/18:2/22:6)_POS","TG(16:0/20:4/22:6)_POS","TG(16:1/16:1/18:1)_CoE_POS","TG(16:1/16:1/18:2)_POS","TG(16:1/18:1/18:2)_CoE_POS","TG(16:1/18:2/18:2)_POS","TG(16:1/18:2/18:3)_POS","TG(17:0/17:1/19:1)_CoE_POS","TG(17:0/18:0/18:1)_CoE_POS","TG(17:0/18:1/18:1)_CoE_POS","TG(17:1/18:1/18:1)_POS","TG(17:1/18:1/18:2)_POS","TG(18:0/18:0/18:1)_POS","TG(18:0/18:0/20:3)_CoE_POS","TG(18:0/18:1/20:2)_CoE_POS","TG(18:0/18:1/22:4)_POS","TG(18:1/18:1/18:1)_POS","TG(18:1/18:1/18:2)_POS","TG(18:1/18:1/18:3)_CoE_POS","TG(18:1/18:1/19:1)_POS","TG(18:1/18:1/20:1)_CoE_POS","TG(18:1/18:1/20:2)_POS","TG(18:1/18:1/20:3)_POS","TG(18:1/18:1/22:4)_POS","TG(18:1/18:1/22:6)_POS","TG(18:1/18:2/18:2)_CoE_POS","TG(18:1/18:2/19:1)_POS","TG(18:1/18:2/22:6)_POS","TG(18:1/20:4/22:6)_POS"
"691_1d_2",1,16.3533513304572,15.0836409826005,15.664084493087,17.5669524317234,20.6490682120091,16.4655013895238,18.3773094400394,16.1756316264825,20.3371213844748,15.9923697112496,18.2164951383123,17.4280019010908,16.9078096532655,19.0537056855166,17.4620914566477,21.1812297675567,20.8581353679842,16.7208900948175,17.2302847967895,18.0960911550863,20.9490686499974,18.0960911550863,19.8355905454464,21.5053267454013,20.527393363206,19.0736720313751,17.8573984612532,19.8556743473832,19.4488282605,17.8083126948443,21.3611092838036,18.8318784740555,20.2520100669342,20.2440545564654,19.0736720313751,17.9867525076964,19.0736720313751,16.8626765136531,18.7090758170815,21.5567869149698,17.1186301539794,20.8290496821947,17.5583763346756,19.9329338847757,19.8231568060146,17.1328630436134,14.767558108927,22.9087160335988,18.5209695396291,17.6573935807219,14.9224116392083,13.7969031621155,19.2498655960649,18.4588884264491,16.8604597794041,25.6004686397771,24.0154373424954,18.3352461333771,19.17517367802,21.9050761617608,25.1790884258634,23.3421651624848,16.6147086086475,21.3110851512237,23.3395150012399,18.1635811956072,22.9688074811882,19.4162377827069,22.4181050719305,21.0823699745459,19.0845137055045,19.4011856428089,19.5647381875652,16.3159487486191,16.2145303486737,15.0507949145702,20.3136838130048,13.3778044160389,22.2024875099051,22.5362532639057,17.98297321398,20.3517063920186,22.9688074811882,19.5030850844233,20.7457183252476,22.5362532639057,21.3110851512237,20.8271195687846,20.7457183252476,16.6800553498267,19.743366635314,19.1998998026243,18.5326030054581,17.7682740937721,14.5421351736331,13.5768033167124,14.9720994920847,15.1929167419559,18.9334317784941,17.7682740937721,14.4373297014609,16.6570440622826,14.9474407511873,14.4232599465061,15.9313478200952,13.4105943288488,18.6634195546182,14.7454922533023,14.0721013571454,15.5927994078605,19.6694318175629,15.8349872325951,13.4351958933007,16.8893851282063,16.6169040491642,20.0187825666524,18.9330939536498,20.2460433813903,16.4320125805739,19.8572389779325,13.3283204722125,17.4368685842749,20.2985025663806,19.4343234382097,22.1610399028293,20.3136838130048,20.2531534062292,15.3414162073899,17.1504238069822,19.4343234382097,19.559366353481,18.2215018660527,14.6441102064242,16.4032220659125,18.6605568762151,15.8302354924391,15.200312549165,15.87733122656,18.1508713994108,16.6927161630056,16.8705363039669,20.9944377773833,17.3526361770246,17.2849131760782,19.5622206432274,19.3534734272338,22.6174556946704,21.1731223205151,22.0365008050363,22.1531329552759,22.0365008050363,20.1163798174703,20.8917935282821,20.461456465342,15.6056330129116,17.726010949826,15.2828631800726,17.1550107360712,18.8534274968424,23.6291446940938,15.649752950928,20.8315140763415,20.7655380241462,16.8977689364792,21.1242066817378,19.0420983578368,18.2047773874253,21.3586373856294,22.654461437223,17.8618122788392,16.5908452532931,19.746865371296,18.2047773874253,21.9425206799227,21.3003325889263,21.3003325889263,23.3671580954123,22.6919365460733,22.6919365460733,20.3117499777285,19.3184302712874,21.3003325889263,23.3671580954123,22.6919365460733,19.855439487366,19.7546672456423,24.6713098697623,24.6988057517751,22.6919365460733,24.6713098697623,24.6988057517751,23.1091046743568,25.4921720162796,23.1091046743568,23.1091046743568,20.9480787955069,20.9697816392733,21.9947869999926,21.362558155205,24.6713098697623,20.9480787955069,24.9217485216307,25.5949881112386,23.6226488615682,24.6988057517751,20.9697816392733,25.5949881112386,25.4921720162796,21.0595609924914,22.5433498931534,15.6366072527841,21.9947869999926,24.248472541172,25.7212975077509,25.9653432372253,25.6770016901796,19.8706616868859,22.1557169181036,24.9899563319434,25.6770016901796,21.9264307408723,18.8014447121126,25.4921720162796,23.4730497075108,25.6770016901796,23.419064823018,19.9027292237374,22.1557169181036,19.8706616868859,22.1557169181036,22.6371517487149,15.8896682740939,22.3174951458244,21.6654223430797,21.6654223430797,20.0695340094173,25.3761973422278,25.5716489638451,25.2457565097176,20.9179730420161,21.6654223430797,22.0410904407658,22.5556450093035,20.6217073800288,20.8972260759174,25.2457565097176,20.2981367027676,21.0576971293178,17.8357092697575
"691_1d_3",1,16.2676998234033,15.6065060856557,16.0283716688759,17.22817339571,21.010047243964,16.6185169067735,18.693775872715,16.5664714844877,20.4153339239186,16.5386406841439,18.5392978699473,17.8202623396301,17.3920820657985,19.3237869236421,17.7489343697708,21.5515783730093,20.9918783474014,17.0682933194248,17.453528998002,19.178906431532,21.3166123048139,19.178906431532,19.7284586533702,21.7774636220028,20.9997176628536,19.7432312271733,17.9811670154391,19.7018785745528,19.673854558265,17.9198394272681,21.720516592749,19.3428028045126,20.323779503539,20.4772395989754,19.7432312271733,18.3124705879614,19.7432312271733,17.1993996177529,19.2057644690294,22.1001852548142,17.6663592491237,21.1852676038705,18.2395781358603,20.5942948722012,20.1384578993395,17.5742352573167,15.3626430937269,23.3677738594425,19.1685729666522,17.8828803309265,15.5553373601567,14.3609234189158,19.677816294753,19.1746029807752,17.7888787045497,25.8115657854489,24.5625378910958,18.622163671938,19.6949415793392,22.2452718309638,25.348625104455,23.7488662116801,17.4060127897721,21.8217236777835,23.7280221089532,19.3744645715337,23.5027461131515,19.6799240652232,23.0634826399817,21.4228347220516,19.3471176837739,19.8469854469619,20.5910506638407,16.9970155960592,16.509707119361,15.6199854030695,20.3703702671191,14.0010712260971,22.6780332299956,23.1001905494856,18.4034881189893,20.7590890674217,23.5027461131515,19.9648424920139,21.3505803089411,23.1001905494856,21.8217236777835,21.2735042339622,21.3505803089411,17.8794931351923,20.3831273370135,20.8549569111209,18.9965391729935,18.4410507144365,14.7357962575191,14.2753372334584,15.4907335059377,15.66583856794,19.3919141735769,18.4410507144365,15.0930989994036,17.3590700222436,15.3639155027154,14.7725273203418,16.373671010761,14.0710896350411,19.103787554712,15.084749358857,14.4779964772412,16.1371187316143,20.1325003571927,16.7707364722982,14.1212356484577,17.5945866950258,17.1308555158982,20.3163088803705,19.458827614226,20.7512678133427,17.1561943563782,20.1641541198383,14.228900726181,18.0583361374037,20.8187306836175,19.7992474268736,22.3213881059056,20.3703702671191,20.6492728453884,15.9190267849265,17.4977849719724,19.7992474268736,20.0003655887905,18.8455377147748,14.9928757716052,16.7695159476076,18.8567445625374,17.1056479953218,15.6581019545932,16.0734953627488,18.4272254897909,17.0415184570945,17.4502660967762,21.4451935980522,17.7622921051198,17.9017402786992,19.8251130957069,19.6248650506264,22.9094655595184,21.4773567138112,22.3121647673742,22.3929417976032,22.3121647673742,20.1889903573831,21.2032994560848,20.8756994885867,16.0490232536053,17.9093248241432,15.6062525908171,17.85848029889,19.110937890936,23.7344497722197,16.0772857999704,20.907069721617,20.7860350608616,17.0567002204903,21.2780374829541,19.3284463493601,18.4827789123984,21.4786655786342,22.9003023526954,18.1546188126534,17.0858957748271,19.9371044658329,18.4827789123984,22.2145807423336,22.2254663560746,22.2254663560746,24.1410496968176,23.2051938132545,23.2051938132545,20.764699215077,19.6296720052603,22.2254663560746,24.1410496968176,23.2051938132545,19.1646362928842,23.6266122954275,25.0351410694457,25.3386243204355,23.2051938132545,25.0351410694457,25.3386243204355,23.7492033888134,25.8519944122446,23.7492033888134,23.7492033888134,21.3635749488315,21.4005957041744,22.6357172347985,21.6442820935318,25.0351410694457,21.3635749488315,24.9970565259407,25.7863223799762,24.1847854694223,25.3386243204355,21.4005957041744,25.7863223799762,25.8519944122446,21.3791966923729,23.166637383415,16.8367756158718,22.6357172347985,24.5210361776272,26.0186550726811,26.0248561017429,25.9701607594075,20.180438234583,22.8131081953354,25.2077162064554,25.9701607594075,22.4595474364863,19.6014226057004,25.8519944122446,24.1131972022288,25.9701607594075,23.9146836674247,20.3563187059796,22.8131081953354,20.180438234583,22.8131081953354,23.0187662697821,17.8306150089953,22.5765070667988,21.8339011349854,21.8339011349854,20.1540558447413,25.5825058739379,25.781879745356,25.4791700388226,21.379249055113,21.8339011349854,22.2129102924751,22.7250524916653,20.8872862601341,21.685286373255,25.4791700388226,20.8095771909971,21.4961819645895,18.3043180351218
"691_1d_4",1,16.8189352323724,15.6286354329902,16.3963954717886,17.562181506498,21.3535943022868,17.5568631423859,19.1654089375795,16.683015686761,20.8442069385976,17.2798507113868,19.4036256775347,18.5379328566529,18.1079093755399,19.7736063766833,18.438238166406,21.8112406200567,21.4694932709178,17.7193626026322,18.4982785305959,20.9427270210921,21.9189558377215,20.9427270210921,19.8568443708056,23.3111454514383,22.262628527017,19.9664155897621,18.6471247226505,18.0729905694297,21.5185902492148,18.2672860526436,22.2043809923636,19.9073143903329,22.5858180326724,22.0370792057707,19.9664155897621,18.5471321184956,19.9664155897621,15.9400708762127,18.816724413345,21.9477238758278,17.4801141935278,21.3110032220661,18.5085906662043,19.7992845863376,18.2173127033836,17.6755286425588,15.854745614369,23.3542929715969,19.2221740359797,18.1336025660585,15.3707801144277,13.9810293573481,19.9589264808949,18.7510419962799,17.2194740216414,25.9887534998585,24.7044244194009,18.6185946460092,19.9674508214921,21.9524442638443,25.1341307882612,24.2352673554852,18.924641184559,22.2454392601122,24.0954110278346,19.0442348442088,23.8532956569074,21.0698602777825,23.1022612008704,21.3967777455538,17.6619926753957,19.7012681720181,19.9075446234803,16.1239636561506,16.4242845880045,15.3510639096668,20.7578660694018,12.9802968477118,22.875849634231,23.3679888283683,18.8643377766674,20.9851628670466,23.8532956569074,19.8719097484799,22.3438790083072,23.3679888283683,22.2454392601122,19.5499774481924,22.3438790083072,17.5615242934781,19.2499302455978,18.3701733500185,18.9085135655009,17.6458342021409,12.7523132636722,14.219054014717,15.2478126606681,15.1288267878594,19.2443111317546,17.6458342021409,14.5813923132252,16.2037948564341,14.087565784369,14.4361318883457,14.2764436407641,12.1801990354873,17.0076807291674,13.9983647224351,14.7116849310257,16.0689045339882,20.2032077353383,16.6160871816312,13.9093265639617,17.7665564066053,17.6434585661305,20.1144119605783,19.9059308425598,21.128279940669,16.6817725425352,20.4426542513411,13.7539631369437,18.0391155095717,21.0425704931813,20.2390564040934,22.7811780884132,20.7578660694018,21.2063235702925,16.5998944594296,17.0906868447361,20.2390564040934,20.5187406679209,19.3946773865806,15.625655340229,15.7157143467043,17.2338073301952,16.3075888388594,16.1308164049417,14.119005370531,16.8935552109968,16.7984075258616,17.6749831462617,21.590838630343,18.1271516101243,18.2544600627595,20.2950940376126,20.1200039941203,23.1437588980467,21.7557525066196,22.554727016655,22.7064590249524,22.554727016655,20.2968340290956,21.6467704004381,20.5605406526463,17.0402459018594,18.0542697773673,15.9115447732119,17.4065711955525,19.457625358483,24.4347511432722,16.4659223177993,21.6740189497444,20.9575005378017,17.5723470377193,21.5780198518484,19.4490318636909,18.8254456313123,21.3994002380206,23.2347816240278,18.4490690282514,17.5899522510207,19.6175659984641,18.8254456313123,21.8725676134095,23.4344241085616,23.4344241085616,24.6535295621453,24.2394218255295,24.2394218255295,22.120374107129,19.5058091314934,23.4344241085616,24.6535295621453,24.2394218255295,18.5482994789178,24.6535295621453,25.1553183916424,25.7345196484401,24.2394218255295,25.1553183916424,25.7345196484401,24.6807766115909,25.9818039922639,24.6807766115909,24.6807766115909,21.1055041334901,21.4217238011155,22.6953761400393,21.9385397536882,25.1553183916424,21.1055041334901,24.8510351800127,25.8587121986379,24.0300157517536,25.7345196484401,21.4217238011155,25.8587121986379,25.9818039922639,21.2550805948992,23.2438451386248,22.6953761400393,22.6953761400393,24.3063781245361,25.8826736444595,25.8555509817324,25.8900850936799,20.1543510323648,23.3211111524171,25.6670297501632,25.8900850936799,21.9955367747787,18.1853586573023,25.9818039922639,24.6740101108103,25.8900850936799,24.3213146055402,20.942618127457,23.3211111524171,20.1543510323648,23.3211111524171,23.1489835664317,21.7617190143513,22.8176269069543,22.7410048287552,22.7410048287552,20.0386434140716,25.6025342973231,25.7131135654555,25.434089489327,22.4488950394656,22.7410048287552,22.4010810632002,22.6927257392973,19.5243510060134,21.6577913071193,25.434089489327,20.7823665925508,21.0356742116818,17.4158932460809
"691_1d_5",1,16.7263662964043,15.2962708383311,16.1510262969461,17.5723562906563,20.6697036429032,16.017575251244,18.2938925680689,16.2559002106425,20.1515743457871,16.1615083560027,18.6779330439373,17.4273019730919,16.7021441438087,18.9266633722316,17.4300397821164,21.3276271977716,20.6925878345647,16.5704365392651,17.2221364393055,18.8431015898191,20.4266202590307,18.8431015898191,18.7006837541112,20.7873196243395,19.2172298581564,18.7921423927628,17.1117574951365,18.3642209704923,19.223753390414,17.0398909510107,19.9069033451994,18.5006150696674,19.4735028741995,18.854455815529,18.7921423927628,16.990879367773,18.7921423927628,15.5943886218782,18.6461504018309,21.7463939707082,17.158490119356,20.98137208421,18.0800593877181,19.6029381512342,19.1365825285336,17.1354844736588,15.2443728366048,22.7809445940047,18.8986726046619,17.7299096681614,15.0035841342132,13.5691217835721,19.7308782737409,17.7999363025928,16.754238561239,25.5064261131298,24.0949764862484,18.4085255351072,19.3993362137978,21.4538366633477,24.6333679969622,23.3928514201571,18.1648297613299,21.4833133082733,23.4389571684921,17.9662005491977,23.3744851346141,20.7460203488572,22.5163399002871,21.1251591366892,17.745454092474,19.495159443331,18.9961225186035,16.2152371812461,16.1212780242164,15.1613067521559,20.2640616936673,12.6695593028886,21.8951629128767,22.3281991047372,18.1168168428365,20.1049056741754,23.3744851346141,18.8932541229102,20.7328496526645,22.3281991047372,21.4833133082733,19.263468224167,20.7328496526645,17.1259443837676,18.9609638521751,18.3946980560288,18.2202791238842,17.3052266630513,13.3622083162984,13.7771970119932,14.7199731253551,14.608741666008,19.1654670571035,17.3052266630513,14.439884514827,16.3121057564847,14.2973461989467,14.5651253270488,14.9108443511632,13.8042207154706,17.791061611677,14.1197363586154,14.1871191539006,15.7094620738318,19.3744385687673,15.8638959681938,13.6820387298204,17.2301330480133,16.6474056143768,19.3785040295382,18.9887333936034,20.3221863209248,16.2882094883093,19.7740210984462,13.5107638057995,17.8838293467241,20.5793950123613,19.4319100844671,22.1845406341202,20.2640616936673,20.2841127077364,15.8045273132731,16.4752922222108,19.4319100844671,19.5388038248351,18.1873289642111,14.4217275244372,15.1536599512393,17.5055466375193,15.6226466275897,15.3259077828191,14.3526112594337,16.947544465969,16.846858467407,16.9438884592776,20.9604361305137,17.1341433253109,17.535704551807,19.5399740373976,19.2052464733843,22.7135031478524,21.2813809394898,22.1089286241942,22.1949524858039,22.1089286241942,20.0511968239486,21.0458607920976,20.2777367589191,16.2405574213436,17.4166654710939,15.5977784238806,17.4370856960981,19.1882341671079,23.8466143254625,15.7268648608112,21.5749154555701,20.638987782535,16.9473368505725,21.332079038258,19.0418676617799,18.0484341563679,21.2220619802553,22.7372974825044,17.8420483537384,16.8343168247286,19.0764119546358,18.0484341563679,21.1164150382118,20.457264010293,20.457264010293,22.7402493370054,20.8419611410174,20.8419611410174,18.0326731619015,19.4706385200914,20.457264010293,22.7402493370054,20.8419611410174,20.268464187032,22.7402493370054,24.5482326770756,23.7943258251997,20.8419611410174,24.5482326770756,23.7943258251997,21.1213792150233,24.2276395910501,21.1213792150233,21.1213792150233,20.6745334548501,19.9560914456788,20.2423158447876,21.3915979956054,24.5482326770756,20.6745334548501,24.9543678833916,25.1378251267284,20.610989327099,23.7943258251997,19.9560914456788,25.1378251267284,24.2276395910501,20.9267862327788,21.5700283482257,20.2423158447876,20.2423158447876,24.6108448473672,25.218074804199,25.2605609533538,24.1934012809184,19.6348488192308,21.5239625751398,24.6860307878053,24.1934012809184,20.0351242849364,17.8239166537764,24.2276395910501,20.8983906670521,24.1934012809184,20.8803921577163,17.3362604203351,21.5239625751398,19.6348488192308,21.5239625751398,20.9570698842546,19.3828073806354,22.9673527500525,21.2030284597136,21.2030284597136,20.0880519132995,24.7298761741242,24.6246347281944,23.3238185273574,19.8082815617549,21.2030284597136,21.485716564272,22.0792127801815,20.0252766242898,20.1236871253041,23.3238185273574,18.7291904642871,19.0630046233376,16.6866500207835
