"","response","Cer(d18:0/16:0)_NEG","Cer(d18:0/24:0)_NEG","Cer(d18:0/24:1)_NEG","Cer(d18:1/14:0)_NEG","Cer(d18:1/16:0)_NEG","Cer(d18:1/22:0)_NEG","Cer(d18:1/24:0)_NEG","Cer(d18:1/24:1)_NEG","Cer(d18:2/16:0)_NEG","CL(14:0/16:1/18:1/16:1)_NEG","CL(16:0/16:1/18:1/16:1)_NEG","CL(16:0/18:1/16:0/18:1)_NEG","CL(16:0/18:1/18:1/16:1)_NEG","CL(16:1/16:1/16:1/18:1)_NEG","CL(16:1/16:1/16:1/20:3)_CoE_NEG","CL(16:1/16:1/18:1/18:2)_NEG","CL(16:1/18:1/16:1/20:3)_CoE_NEG","CL(16:1/18:1/18:1/16:1)_NEG","CL(16:1/18:1/18:1/18:2)_NEG","CL(16:1/18:1/18:1/18:3)_CoE_NEG","CL(16:2/16:0/18:2/18:2)_CoE_NEG","CL(17:1/16:0/18:1/18:2)_NEG","CL(17:1/16:1/18:1/16:1)_NEG","CL(18:1/18:1/17:1/18:1)_NEG","CL(18:1/18:1/18:1/16:1)_NEG","CL(18:1/18:1/18:1/18:1)_NEG","CL(18:1/18:1/18:1/18:2)_NEG","CL(18:1/18:1/18:2/18:2)_CoE_NEG","CL(18:1/18:1/19:1/18:1)_NEG","CL(18:2/18:2/18:1/16:1)_CoE_NEG","CL(18:2/18:2/18:2/18:1)_CoE_NEG","CL(20:2/16:0/18:2/20:2)_NEG","CL(20:2/16:1/16:1/18:2)_CoE_NEG","CL(20:2/16:1/18:1/18:2)_CoE_NEG","CL(20:3/16:0/18:1/18:2)_CoE_NEG","CL(20:3/16:1/18:1/18:2)_CoE_NEG","PE(12:0/18:1)_CoE_NEG","PE(14:0/16:0)_NEG","PE(14:0/16:1)_CoE_NEG","PE(14:0/18:0)_CoE_NEG","PE(14:0/18:1)_CoE_NEG","PE(16:0/0:0)_NEG","PE(16:0/16:0)_NEG","PE(16:0/16:0)_CoE_NEG","PE(16:0/16:1)_CoE_NEG","PE(16:0/18:0)_NEG","PE(16:0/18:1)_CoE_NEG","PE(16:0/18:2)_CoE_NEG","PE(16:0/20:4)_NEG","PE(16:1/0:0)_NEG","PE(16:1/16:1)_NEG","PE(16:1/18:0)_CoE_NEG","PE(16:1/18:1)_CoE_NEG","PE(16:1/18:2)_NEG","PE(16:1/20:4)_NEG","PE(17:0/18:1)_NEG","PE(17:1/18:1)_NEG","PE(18:0/0:0)_NEG","PE(18:0/18:0)_NEG","PE(18:0/18:1)_NEG","PE(18:0/18:2)_CoE_NEG","PE(18:0/20:1)_NEG","PE(18:0/20:2)_CoE_NEG","PE(18:0/20:3)_NEG","PE(18:0/20:4)_NEG","PE(18:0/20:5)_CoE_NEG","PE(18:0/22:1)_CoE_NEG","PE(18:0/22:6)_NEG","PE(18:1/0:0)_NEG","PE(18:1/18:1)_CoE_NEG","PE(18:1/18:2)_NEG","PE(18:1/20:1)_CoE_NEG","PE(18:1/20:3)_NEG","PE(18:1/20:4)_CoE_NEG","PE(18:1/20:5)_NEG","PE(18:1/22:0)_CoE_NEG","PE(18:1/22:1)_CoE_NEG","PE(18:2/0:0)_NEG","PE(18:2/18:2)_NEG","PE(20:0/20:4)_NEG","PE(20:1/20:1)_CoE_NEG","PE(20:1/20:4)_NEG","PE(20:4/22:0)_NEG","PE(20:4/22:1)_NEG","PE(20:5/0:0)_NEG","PE(22:0/0:0)_NEG","PE(22:1/0:0)_NEG","PE(22:4/0:0)_NEG","PE(24:0/18:1)_NEG","PE(O-16:0/20:1)_CoE_NEG","PE(O-18:0/12:0)_NEG","PE(O-18:0/14:0)_NEG","PE(O-18:0/16:0)_A_NEG","PE(O-18:0/16:0)_B_NEG","PE(O-18:0/16:0)_C_NEG","PE(O-18:0/16:1)_NEG","PE(O-18:0/18:1)_A_CoE_NEG","PE(O-18:0/18:1)_B_CoE_NEG","PE(O-18:0/18:2)_NEG","PE(O-18:0/20:1)_NEG","PE(O-18:0/20:4)_NEG","PE(O-18:0/22:1)_CoE_NEG","PE(O-20:0/16:0)_NEG","PE(O-20:0/20:1)_CoE_NEG","PE(P-16:0/16:0)_NEG","PE(P-16:0/16:1)_NEG","PE(P-16:0/17:1)_NEG","PE(P-16:0/18:1)_NEG","PE(P-16:0/18:2)_NEG","PE(P-16:0/20:0)_CoE_NEG","PE(P-16:0/20:1)_CoE_NEG","PE(P-16:0/20:3)_NEG","PE(P-16:0/20:4)_NEG","PE(P-16:0/20:5)_NEG","PE(P-16:0/22:1)_CoE_NEG","PE(P-16:0/22:2)_CoE_NEG","PE(P-16:0/22:6)_NEG","PE(P-18:0/14:0)_NEG","PE(P-18:0/16:0)_A_NEG","PE(P-18:0/16:0)_B_NEG","PE(P-18:0/18:0)_CoE_NEG","PE(P-18:0/18:1)_A_NEG","PE(P-18:0/18:1)_B_CoE_NEG","PE(P-18:0/18:2)_NEG","PE(P-18:0/20:1)_CoE_NEG","PE(P-18:0/20:2)_CoE_NEG","PE(P-18:0/20:3)_NEG","PE(P-18:0/20:4)_NEG","PE(P-18:0/22:1)_NEG","PE(P-18:0/22:2)_NEG","PE(P-18:0/22:4)_CoE_NEG","PE(P-18:0/22:6)_NEG","PE(P-18:1/20:4)_NEG","PE(P-18:1/22:6)_NEG","PE(P-20:0/16:0)_A_NEG","PE(P-20:0/16:0)_B_CoE_NEG","PE(P-20:0/18:1)_NEG","PE(P-20:0/20:4)_CoE_NEG","PG(14:0/16:0)_A_NEG","PG(14:0/16:0)_B_NEG","PG(14:0/16:1)_NEG","PG(14:0/18:1)_A_NEG","PG(14:0/18:1)_B_NEG","PG(16:0/16:0)_A_NEG","PG(16:0/16:0)_B_NEG","PG(16:0/16:0)_C_NEG","PG(16:0/17:1)_NEG","PG(16:0/18:0)_NEG","PG(16:0/18:1)_A_NEG","PG(16:0/18:1)_B_CoE_NEG","PG(16:0/20:4)_NEG","PG(16:0/22:6)_NEG","PG(16:1/16:1)_NEG","PG(16:1/18:0)_CoE_NEG","PG(16:1/18:1)_A_NEG","PG(16:1/18:1)_B_NEG","PG(16:1/18:2)_NEG","PG(16:1/22:6)_NEG","PG(18:0/0:0)_NEG","PG(18:0/18:1)_NEG","PG(18:0/20:4)_NEG","PG(18:1/18:1)_NEG","PG(18:1/18:2)_NEG","PG(18:1/18:3)_A_NEG","PG(18:1/18:3)_B_CoE_NEG","PG(18:1/20:2)_NEG","PG(18:1/20:3)_NEG","PG(18:1/20:4)_A_NEG","PG(18:1/20:4)_B_NEG","PG(18:1/22:4)_CoE_NEG","PG(18:1/22:6)_NEG","PG(18:2/18:2)_A_CoE_NEG","PG(18:2/18:2)_B_NEG","PG(18:2/22:6)_NEG","PG(20:1/20:4)_CoE_NEG","PI(10:0/18:0)_NEG","PI(14:0/16:0)_NEG","PI(14:0/18:1)_CoE_NEG","PI(14:0/20:4)_NEG","PI(14:1/18:1)_CoE_NEG","PI(16:0/16:0)_NEG","PI(16:0/16:1)_CoE_NEG","PI(16:0/17:1)_NEG","PI(16:0/18:0)_NEG","PI(16:0/18:1)_NEG","PI(16:0/18:2)_A_CoE_NEG","PI(16:0/18:2)_B_NEG","PI(16:0/18:3)_CoE_NEG","PI(16:0/19:1)_CoE_NEG","PI(16:0/20:1)_CoE_NEG","PI(16:0/20:2)_CoE_NEG","PI(16:0/20:3)_CoE_NEG","PI(16:0/20:4)_NEG","PI(16:0/20:5)_NEG","PI(16:0/22:6)_CoE_NEG","PI(16:1/16:1)_CoE_NEG","PI(16:1/18:1)_CoE_NEG","PI(16:1/18:2)_CoE_NEG","PI(17:0/18:1)_CoE_NEG","PI(17:0/20:4)_NEG","PI(17:1/18:1)_NEG","PI(17:1/20:4)_NEG","PI(18:0/0:0)_NEG","PI(18:0/18:1)_CoE_NEG","PI(18:0/18:2)_A_NEG","PI(18:0/18:2)_B_CoE_NEG","PI(18:0/20:1)_NEG","PI(18:0/20:2)_NEG","PI(18:0/20:3)_CoE_NEG","PI(18:0/20:4)_CoE_NEG","PI(18:0/22:1)_NEG","PI(18:0/22:2)_NEG","PI(18:0/22:4)_NEG","PI(18:0/22:6)_NEG","PI(18:1/0:0)_NEG","PI(18:1/18:2)_CoE_NEG","PI(18:1/19:1)_NEG","PI(18:1/20:1)_NEG","PI(18:1/20:2)_CoE_NEG","PI(18:1/20:3)_CoE_NEG","PI(18:1/20:4)_A_NEG","PI(18:1/20:4)_B_NEG","PI(18:1/20:5)_NEG","PI(18:1/20:5)_CoE_NEG","PI(18:1/22:2)_NEG","PI(18:1/22:4)_NEG","PI(18:1/22:6)_NEG","PI(18:2/20:4)_CoE_NEG","PI(19:1/20:4)_NEG","PI(20:1/20:4)_NEG","PI(20:4/0:0)_NEG","PS(16:0/16:1)_NEG","PS(16:0/18:1)_CoE_NEG","PS(16:0/18:2)_CoE_NEG","PS(16:1/18:0)_CoE_NEG","PS(16:1/18:1)_CoE_NEG","PS(17:0/20:4)_NEG","PS(18:0/0:0)_NEG","PS(18:0/18:1)_NEG","PS(18:0/18:2)_CoE_NEG","PS(18:0/20:3)_NEG","PS(18:0/20:4)_NEG","PS(18:0/22:6)_NEG","PS(18:1/18:1)_CoE_NEG","PS(18:1/18:2)_NEG","PS(18:1/20:0)_NEG","PS(18:1/20:1)_NEG","PS(18:1/20:4)_NEG","PS(18:1/22:0)_NEG","PS(18:1/22:1)_NEG"
"Mock_0hr_1",0,16.9230534996391,12.7546992517837,14.3509813881821,14.6348899102414,19.2409751446056,13.3129696235497,15.9228635571239,17.6704460901776,16.6583052024358,13.5358276923284,16.114160287839,16.1890525130021,17.1784425305515,15.7204031349358,13.3035998891968,16.5878236315631,16.8523811078785,18.8675478768103,19.5089848284855,16.8523811078785,13.3035998891968,12.8447429203913,13.8806866950248,15.904675410434,19.9183304418316,19.1453970320938,20.1081463445016,19.1947081678363,13.2432421301587,16.8523811078785,16.1042445702675,15.6780156012968,16.8523811078785,19.1947081678363,19.1947081678363,16.1042445702675,12.637311530307,13.5100492894469,12.637311530307,14.1842986330161,16.7001336101453,13.2300636927844,15.4158263399795,14.1842986330161,16.7001336101453,16.9920177415112,20.2075529798488,18.0509229204321,17.0002242479476,11.5498296641249,13.5765036074029,20.2075529798488,18.0509229204321,14.9579689556081,14.6784308958292,16.2629314132594,14.2573747497927,16.8305703307288,13.2827199726951,21.6363456048641,20.5622354357028,16.9999113400817,18.4383125452479,17.0792295478977,20.5650016397206,18.9917546803075,16.5135954470338,17.1503590347907,16.4295274211041,20.5622354357028,18.4223883262302,18.4383125452479,14.8688868757452,18.9917546803075,14.1142197144388,16.5135954470338,17.8151044441065,11.5666482295412,12.8938173619668,16.4614148721283,17.8151044441065,16.1202763268236,16.5104413637092,15.8880646562329,11.1647446137249,13.1795361740243,10.762770808003,13.5799547426638,17.7937769289581,18.0364188042527,12.3152717561257,16.6359643878025,17.61701787171,14.7666599238116,17.167857894973,16.7665236522144,18.0364188042527,14.2353694788476,15.5039800081345,17.5104700978319,17.0534536371698,14.7548593733017,16.482274604769,14.7548593733017,14.6856227013038,17.7966516056925,16.0533061319937,21.7821683931631,18.0511858690613,14.2353694788476,21.44571570551,15.0799684364278,21.0759029595944,17.8088728777415,19.5569219469809,18.9900169452529,19.7468652688121,14.1716057831442,14.8852807975887,16.9431727107788,14.2353694788476,15.9757601726592,21.44571570551,19.7662675502789,19.5569219469809,18.9900169452529,19.6048859564816,21.4503255087654,17.3982878209616,17.7195883155182,19.2750392150037,19.3721875539995,20.4361142192909,17.651654808361,18.6300261062728,14.2353694788476,16.4660799474907,19.2750392150037,12.5360852089406,11.9723062042814,11.0407000847354,15.5135734009136,14.8595634109387,14.7308917449136,14.0826061403924,16.6270628071394,11.4912285036211,15.8354076214389,17.9899856866313,19.5209828435041,13.5230773320149,13.7913071884973,12.1283743478968,19.5209828435041,16.7784282045696,15.9219485056399,12.827393879102,11.9429802095382,12.1485837958579,19.3534361396781,13.2222933068154,17.8427433728275,15.6786822285544,11.6436774269811,11.6815853351445,14.7307438645096,13.8621129981746,13.6977206782361,12.9005233890905,14.5605698054755,16.3147209729126,11.6815853351445,13.5230773320149,11.5506421722539,14.5605698054755,10.9479563978059,11.0996430099199,16.4707286215391,11.3868380479328,12.3422380153443,14.7426455793957,16.4707286215391,13.7766751889228,13.9128422935402,19.2420325935041,17.1254828407968,15.4837699042856,11.7967913978274,14.4167346576601,20.0980679151636,17.5054733438705,17.6149915031421,18.9550973511924,12.4925769234623,14.8304434457705,12.3422380153443,17.1254828407968,11.7967913978274,14.4167346576601,14.8772211220961,14.6929733176053,11.664188684287,14.2739112468926,20.0980679151636,19.7626974210113,17.8518378561814,16.9234908902118,19.8599459044399,19.4273064494137,20.7611927792432,15.7010000080805,17.4010225840837,18.5169936200969,16.3516987098895,12.1638128796793,17.6149915031421,15.7759899780297,16.3281547195867,19.4464633010738,20.7611927792432,18.8320119960202,16.1112533376961,12.5147961483492,14.8304434457705,16.0593101296486,16.9098093287302,13.5872519512822,14.8304434457705,13.0813841237297,17.4998841980425,11.8153083345702,12.4021159763905,17.248887255378,13.6221911584396,17.248887255378,13.6221911584396,13.1655633556195,12.8675240287587,18.0610802561836,17.2264786368564,14.0204871193637,16.5332157670953,15.32361707621,17.2264786368564,14.1784677584309,15.1096714292435,14.4152958798253,13.6018492084493,14.6258061463677,15.800480195007
"Mock_0hr_5",0,17.0638509213346,14.8732841402197,14.7882676831261,15.2231881866299,19.9119628158673,14.2607749923655,16.661571424697,17.6020330037315,16.7900741124349,14.2854774309638,16.4749123802633,16.3954963504082,17.4589457327413,16.0435228110247,13.3708794664206,16.7464528145068,16.9702308129929,19.2384182974168,19.8917234537222,16.9702308129929,13.3708794664206,13.6210403952984,14.1247301523832,16.5421385988491,20.2092997072164,19.7011538250145,20.2440721275926,19.1075818634542,13.8992657300067,16.9702308129929,16.3118072019175,16.2697065561072,16.9702308129929,19.1075818634542,19.1075818634542,16.3118072019175,12.7407294391668,13.6029973722712,12.7407294391668,14.8654886211019,16.6962328751751,14.4085496348151,15.3418730360968,14.8654886211019,16.6962328751751,18.1970455232494,20.301969186927,18.1657341621159,17.4354319524353,11.8097574346436,13.8100652782151,20.301969186927,18.1657341621159,14.7793105772385,14.7024135746505,16.8486578949459,14.7134777663791,17.5470354828241,14.5980478416453,21.917646235389,21.0441290958105,17.3388366053174,18.9899904489515,17.6032122684258,20.8495316656783,19.0314045566786,17.0859257520153,17.0548657689673,17.6791852996855,21.0441290958105,18.8145894087593,18.9899904489515,14.9517497311066,19.0314045566786,14.2402001502211,17.0859257520153,18.0440705472278,13.8901432771122,13.3277306613852,15.8270036255968,18.0440705472278,16.5056302241169,16.6276338471455,15.9208592879622,11.430170748031,13.5037146340281,12.1967220296604,14.318102536251,18.5608954610226,18.3079552312255,12.3229810697978,16.6275761866441,17.9370136520984,16.1183609960796,16.8520639659391,16.7338203205631,18.3079552312255,15.4427936931595,15.6020121547583,17.6386176472451,17.5286187648431,15.1266589479507,17.0234205344602,15.1266589479507,15.9024228676365,18.0525526289044,16.2551146046949,22.2584212568249,18.4391059746757,15.4427936931595,21.6955980968318,17.8593460572687,21.4349007655648,17.9183870427828,19.7235146124004,19.4039708163297,19.9980285069874,14.3548662412054,15.4455410593233,17.9261011383271,15.4427936931595,15.9898714692531,21.6955980968318,21.2178479759807,19.7235146124004,19.4039708163297,19.7541251755976,21.9102474575137,17.9043015632378,18.2419834405452,19.4448172452444,19.8925447621049,20.7018699046687,17.7722244516433,18.6644374103616,15.4427936931595,16.7535644382635,19.4448172452444,12.3563290506143,12.5381999462642,11.074626419858,15.4420631823789,15.0815000170078,14.7246280289188,13.9062096585175,16.6613352540694,12.7517465102705,15.7119294874322,17.7660234381169,19.1977963603344,13.6542297815317,13.49159795845,12.519401460181,19.1977963603344,16.6703015005655,15.8303084246853,13.1745766189924,11.9647540241423,13.4703349137649,19.2873083965593,13.2468311873983,18.7731164631616,15.6915862465363,11.7460038392554,12.3493884164135,15.1028260056992,13.6268020954407,13.4264786058099,13.2892530142603,14.442784962341,16.1044010358842,12.3493884164135,12.849617753967,11.3194800129737,14.442784962341,11.1336129128197,11.2440626883795,16.7585935879309,11.655536400458,12.6074912875711,14.9941502916258,16.7585935879309,13.7086529412916,14.0894372260047,19.1301722567619,17.3019659785827,15.3895784329749,12.0561370784414,14.7566713494137,20.1327508903798,18.6196057707195,17.6982187455103,19.0397124389539,12.8419611410236,14.9512974341257,12.6074912875711,17.3019659785827,12.0561370784414,14.7566713494137,14.9000281987005,14.7865288835488,11.7147567757249,15.3210807283848,20.1327508903798,19.6067135703383,18.6196057707195,17.0885572878035,19.8963246424726,19.7129135935155,20.6546570042843,15.5416979833869,17.5987752801767,18.6167779934082,16.1733341761819,13.4398208673949,17.6982187455103,16.1922670750049,16.6035904660773,19.6786927578605,20.6546570042843,18.9824845577938,16.0743592152296,12.5404836452401,14.9512974341257,16.3935924790966,16.8949779561226,13.6965600811741,14.9512974341257,13.3203879597595,17.2089677908432,13.4459735326653,12.9699674363073,17.5539812371089,14.2020466802947,17.5539812371089,14.2020466802947,13.8281366776247,14.6787198331509,17.4542723054971,17.3537808450058,14.7907514755731,16.5459666398163,15.3922659252144,17.3537808450058,14.9130341082397,15.7397193303164,15.0294843894394,14.3819881746557,15.9705285458486,16.5888546021217
"Mock_3hr_1",0,16.1078985234529,14.2099829379436,14.5933978477659,14.076751837371,19.130023276187,13.2128412914041,15.8896358775633,17.2160969162426,15.747975152659,12.2179375878149,14.2375418619608,14.4502270746977,15.3912475234651,14.3689875540471,11.4135401292632,14.9713282239096,14.8968980446208,16.770303562552,17.8130220544106,14.8968980446208,11.4135401292632,11.6752989455894,12.1746383323077,14.3513059188789,17.8980334606659,17.4705383592882,18.1524821406171,16.8396555291706,11.6753032531455,14.8968980446208,14.1795905379436,13.9464957386158,14.8968980446208,16.8396555291706,16.8396555291706,14.1795905379436,12.0469168261965,12.9578188836026,12.0469168261965,13.6303663433077,15.9422543434136,15.9025922455612,14.9351966197251,13.6303663433077,15.9422543434136,16.8094261689595,19.4847068755977,17.5444946113159,16.5639953562542,12.4393019491956,13.2638849532913,19.4847068755977,17.5444946113159,13.4702877415759,13.8354844371165,15.6711201116305,13.8481661659559,18.7174325253332,13.0647976851249,20.9762061775699,20.0333087270123,16.3726465659819,17.6572155059325,16.7599897426427,20.0460873524814,17.9942276508216,16.0985813588117,15.859874644728,18.8824183235588,20.0333087270123,18.3820110063536,17.6572155059325,14.042648805985,17.9942276508216,12.8927627292974,16.0985813588117,17.2362497162283,16.1737041243238,12.7206503924613,16.4787707301521,17.2362497162283,15.5272876392979,15.8421986849938,14.9914058474202,12.9453873049625,13.4542541045775,12.5866415644147,13.5987658539779,17.3986056675103,17.5312190255694,11.6814545112216,15.8212570398833,16.9153522277047,14.2419531920173,16.865366753133,16.1861831703128,17.5312190255694,13.8225158864048,14.9733735710188,16.9101441381488,15.8209677363103,14.2345584306411,16.133576855354,14.2345584306411,14.123062052282,17.5618848019529,15.5541222714676,21.3846049943762,17.7478419173441,13.8225158864048,20.8067131366277,17.0552501590335,20.5461900824675,16.9348355471824,18.4895116217207,18.7373575237825,19.1733158744997,13.7257150030318,14.3838465180785,14.934793173374,13.8225158864048,15.4329717900554,20.8067131366277,20.3704109777074,18.4895116217207,18.7373575237825,18.6721606129521,20.9525573060031,17.1405328951829,17.711021407004,18.6449449107805,18.840341807361,19.8676992500233,16.8282454596487,17.968037879183,13.8225158864048,15.762518195714,18.6449449107805,9.70462008383078,11.3470193867175,10.3911856280167,14.6545845711889,14.1339127829417,12.8612871465083,12.534054905595,15.6861615180362,12.4872097747527,10.5979292179993,16.0050116308321,18.7482924714637,12.8694817345021,12.5295737706363,11.7171323027875,18.7482924714637,15.7643595657172,15.1474446882648,12.4527381854146,11.4902751912406,13.6316083840987,18.3293812497171,12.2543698076077,18.5208798852838,15.1625472991379,11.8637034615289,12.0980422061424,15.9640957205863,12.2721284173234,12.5235887551916,12.6319419220096,13.7366904298509,15.1711685495229,12.0980422061424,11.2932889317241,11.1569065928883,13.7366904298509,10.3721499502692,9.95726095727951,15.9611856815592,10.795770762958,11.7334809763756,14.4050747056931,15.9611856815592,12.9919129377315,13.0454880561539,19.0209343427524,16.7178122636717,14.8427494137067,11.1083039833238,15.543489964539,18.983364019906,18.9123845753437,17.0303286825844,18.215451533502,11.6444690332127,14.1436622228533,11.7334809763756,16.7178122636717,11.1083039833238,15.543489964539,14.1895929432681,13.8399278499117,10.4682179500933,16.7644145431383,18.983364019906,18.838685265771,18.9123845753437,15.4500427766049,18.7305385480135,18.5502962252426,19.8015975581389,13.7717587477869,16.260855661835,17.4116758397024,15.2996954538899,15.6328419242301,17.0303286825844,15.0661641010753,15.6494194486694,18.6234835690427,19.8015975581389,18.0981283300349,15.2846648510794,11.8667152279094,14.1436622228533,15.2980741778437,15.8765148856391,12.5027912653574,14.1436622228533,12.5731305512457,15.8915094087158,15.3549874029884,12.3904378206902,16.9057616725183,13.7443541751678,16.9057616725183,13.7443541751678,13.6694356023114,15.6690756856666,16.9776347213057,17.1785261140837,13.687255530765,16.0733294609076,14.6613446057624,17.1785261140837,14.7316804259486,14.7331565549986,14.1073114346364,13.4410071355929,15.1339930303022,15.7811259482755
"Mock_3hr_5",0,17.4462320702713,15.0950927418671,15.192678850592,15.4573241369326,20.108894017605,14.4791706559527,17.1371315560026,18.1114370645691,17.0134518327344,14.132438697357,16.3930878303094,16.515747955032,17.5393599982881,16.1896074203333,13.7882207780869,16.8102029915145,17.2406159392275,19.2435854298989,20.1050991653365,17.2406159392275,13.7882207780869,13.4885789921654,14.4047304805566,16.5400448894088,20.1863399150917,19.3973091807749,20.3711559382383,19.0949466962775,13.3870145545957,17.2406159392275,16.3827194000186,16.2284460224159,17.2406159392275,19.0949466962775,19.0949466962775,16.3827194000186,12.6717988924615,13.9071891265133,12.6717988924615,14.8427212205111,16.7520650434033,14.7028184191005,15.0289049583508,14.8427212205111,16.7520650434033,18.2337963612584,20.3402608682543,18.3836730512347,17.6016999574445,12.4552041636507,14.0433354019745,20.3402608682543,18.3836730512347,15.1255030206254,14.9317572794978,16.7745543385789,14.7499026652374,17.6718280409682,14.6396174896009,22.0588280864997,18.8653902586997,17.4995719658815,19.1339834697656,17.7724479844362,21.0010853181381,19.1891748553392,17.2205235781121,17.2205730251028,17.2867483823505,21.1665912627856,19.2837301786823,19.1339834697656,15.1432781045335,19.1891748553392,14.0267788896578,17.2205235781121,18.2531502317722,12.3698925636662,13.580884307942,16.0668253143636,18.2531502317722,16.7559440818325,17.0340155716942,16.2175280787599,11.8155476692198,14.0395056248443,11.1193548404657,14.3529210151613,18.6244218844497,18.4695402211575,12.1954207214374,16.6876945472856,17.5885856347861,15.2866711221293,18.1462109730322,16.9080232183149,18.4695402211575,15.0636353614349,15.9385326646725,17.5165343162979,17.5128131473196,15.0621934105235,16.834929866974,15.0621934105235,14.9722589560694,18.3296945273134,16.3946705838708,22.3444790509346,18.6880413098504,15.0636353614349,21.8025107445709,18.1778386133915,21.5579394830397,18.1983186864334,19.7908607264895,19.7256107942647,20.0212780581508,14.3332808062017,15.2630141119217,17.1344048549186,15.0636353614349,15.9875751644609,21.8025107445709,21.3678347683357,19.7908607264895,19.7256107942647,20.0779533422287,21.9283976502103,18.2471971083486,18.5681650028518,19.601356972008,19.8153181081441,20.9150895835753,17.8233808467331,18.5435090803052,15.0636353614349,16.6456608512511,19.601356972008,13.3577744066256,11.9963357316144,11.7848039572892,16.147281485776,14.9699965857809,15.2603682765239,13.7871184164029,17.0016497464171,13.0607976696764,15.9456724400706,18.2967388260345,19.4470370533033,13.8314481639556,14.3754492803475,12.6057807279148,19.4470370533033,17.3446384691668,16.1105796852814,13.562573058809,13.0090908496958,13.8719482782532,19.3764608740539,13.2313663690488,19.0074531888301,16.7040241430175,13.2909084069353,12.8206338746498,15.4248121381065,14.2464532858146,14.1265986137918,13.3650003816604,14.994341178319,16.8108404820875,12.8206338746498,13.2030486293718,12.4590690962207,14.994341178319,11.0542381409959,11.7744935125271,16.8675038572453,12.0480086860926,12.639791899759,15.3432791228325,16.8675038572453,13.8671826675408,14.1171419480907,19.3579763785999,17.6856331804198,15.7821546922313,12.3289804173491,14.9615842878047,20.0282713284399,19.2247470051464,18.1026535123068,19.2536058720927,12.9172453183414,15.239035711734,12.639791899759,17.6856331804198,12.3289804173491,14.9615842878047,15.0798558371549,14.7592910723175,12.2728322192583,16.5405197094515,20.0282713284399,19.8215122253361,19.2247470051464,16.8938608637833,20.1110702245312,19.7731627549817,20.8184368743447,15.2533545516123,17.6100729930478,18.6860747221348,16.3653810517362,14.6366776076887,18.1026535123068,16.2428243362292,16.6728396594956,19.6555203508479,20.8184368743447,19.0470256998502,16.3518735038156,12.9677957337068,15.239035711734,16.6986016678947,17.0547121165138,13.6487004352718,15.239035711734,13.6945524779431,17.4554264358938,13.7202678504773,13.2698405053359,17.7098469654254,14.5333650253348,17.7098469654254,14.5333650253348,14.5346271593294,15.8603265913091,17.3904452998643,17.820189774608,14.7744337907527,16.4949449183099,15.2705960371774,17.820189774608,15.4707127361481,16.5518093954075,15.1619551363326,14.281017218422,16.2143591453937,17.1861456820563
