"","response","Cer(d18:0/16:0)_POS","Cer(d18:0/24:1)_POS","Cer(d18:1/24:1)_POS","CerH2O(d18:1/16:0)_POS","CerH2O(d18:1/24:0)_A_POS","CerH2O(d18:1/24:0)_B_POS","CerH2O(d18:1/24:1)_POS","CerH2O(d18:2/16:0)_POS","DG(14:0/16:0/0:0)_POS","DG(14:0/18:1/0:0)_CoE_POS","DG(15:0/18:1/0:0)_CoE_POS","DG(16:0/0:0/16:0)_POS","DG(16:0/16:1/0:0)_CoE_POS","DG(16:0/17:1/0:0)_CoE_POS","DG(16:0/18:0/0:0)_POS","DG(16:0/20:1/0:0)_CoE_POS","DG(16:0/22:1/0:0)_CoE_POS","DG(16:1/22:1/0:0)_POS","DG(17:1/18:1/0:0)_POS","DG(18:0/18:1/0:0)_CoE_POS","DG(18:0/18:2/0:0)_CoE_POS","DG(18:0/20:1/0:0)_CoE_POS","DG(18:0/20:4/0:0)_POS","DG(18:0/22:4/0:0)_POS","DG(18:0/22:5/0:0)_CoE_POS","DG(18:1/0:0/18:1)_CoE_POS","DG(18:1/18:2/0:0)_POS","DG(18:1/20:1/0:0)_POS","DG(18:1/20:4/0:0)_POS","DG(18:1/22:1/0:0)_POS","DG(18:1/22:2/0:0)_CoE_POS","DG(18:2/22:1/0:0)_CoE_POS","DG(19:1/18:1/0:0)_POS","DG(20:1/20:4/0:0)_CoE_POS","GalCer(d18:1/16:0)_POS","GalCer(d18:1/24:1)_POS","MG(0:0/16:0/0:0)_POS","PC(0:0/14:0)_POS","PC(0:0/16:0)_POS","PC(0:0/18:0)_POS","PC(0:0/18:1)_A_POS","PC(0:0/18:1)_B_POS","PC(12:0/16:1)_POS","PC(13:0/0:0)_POS","PC(14:0/14:0)_POS","PC(14:0/15:0)_POS","PC(14:0/16:0)_POS","PC(14:0/16:1)_POS","PC(14:0/18:1)_CoE_POS","PC(14:0/18:2)_CoE_POS","PC(14:0/20:4)_POS","PC(15:0/16:0)_A_POS","PC(15:0/16:0)_B_POS","PC(15:0/16:1)_POS","PC(15:0/18:1)_CoE_POS","PC(15:1/18:1)_CoE_POS","PC(16:0/16:0)_POS","PC(16:0/16:1)_CoE_POS","PC(16:0/17:1)_CoE_POS","PC(16:0/18:0)_POS","PC(16:0/18:1)_POS","PC(16:0/18:2)_CoE_POS","PC(16:0/18:3)_POS","PC(16:0/20:1)_POS","PC(16:0/20:5)_POS","PC(16:0/22:6)_POS","PC(16:1/0:0)_POS","PC(16:1/16:1)_CoE_POS","PC(16:1/17:1)_CoE_POS","PC(16:1/18:1)_CoE_POS","PC(16:1/18:2)_POS","PC(16:1/18:3)_POS","PC(17:0/18:1)_POS","PC(17:0/18:2)_CoE_POS","PC(17:1/18:1)_CoE_POS","PC(17:1/18:2)_POS","PC(18:0/18:2)_CoE_POS","PC(18:0/22:4)_POS","PC(18:1/18:1)_POS","PC(18:1/18:1)_CoE_POS","PC(18:1/18:2)_POS","PC(18:1/18:3)_POS","PC(18:1/19:1)_POS","PC(18:1/20:1)_POS","PC(18:1/20:4)_POS","PC(18:1/22:1)_CoE_POS","PC(18:1/22:4)_POS","PC(18:1/22:5)_POS","PC(18:1/22:6)_POS","PC(18:2/0:0)_POS","PC(18:2/18:2)_POS","PC(18:2/18:3)_POS","PC(18:2/20:2)_POS","PC(18:2/20:3)_POS","PC(18:2/20:4)_POS","PC(20:1/0:0)_A_POS","PC(20:1/0:0)_B_POS","PC(20:1/20:1)_CoE_POS","PC(20:1/20:2)_POS","PE(16:0/0:0)_POS","PE(16:0/20:4)_POS","PE(17:0/18:1)_POS","PE(18:0/0:0)_POS","PE(18:0/18:1)_POS","PE(18:0/20:3)_POS","PE(18:0/22:6)_POS","PE(18:1/0:0)_A_POS","PE(18:1/0:0)_B_POS","PE(18:1/18:2)_POS","PE(18:1/22:0)_POS","PE(20:4/22:1)_POS","PE(22:4/0:0)_POS","PE(P-16:0/16:1)_POS","PE(P-16:0/17:1)_POS","PE(P-16:0/18:0)_CoE_POS","PE(P-16:0/18:1)_CoE_POS","PE(P-16:0/18:2)_POS","PE(P-16:0/20:1)_CoE_POS","PE(P-16:0/20:2)_CoE_POS","PE(P-16:0/20:3)_POS","PE(P-16:0/20:4)_POS","PE(P-16:0/20:5)_POS","PE(P-16:0/22:1)_CoE_POS","PE(P-16:0/22:4)_POS","PE(P-16:0/22:6)_POS","PE(P-18:0/16:0)_CoE_POS","PE(P-18:0/16:1)_CoE_POS","PE(P-18:0/18:1)_CoE_POS","PE(P-18:0/18:2)_CoE_POS","PE(P-18:0/20:1)_CoE_POS","PE(P-18:0/20:3)_POS","PE(P-18:0/20:4)_POS","PE(P-18:0/20:5)_POS","PE(P-18:0/22:1)_POS","PE(P-18:0/22:2)_POS","PE(P-18:0/22:4)_POS","PE(P-18:0/22:4)_CoE_POS","PE(P-18:0/22:6)_POS","PE(P-18:1/22:6)_POS","PE(P-20:0/20:4)_CoE_POS","PS(16:0/18:1)_CoE_POS","PS(16:0/18:2)_POS","PS(16:1/18:0)_CoE_POS","PS(18:0/18:1)_POS","PS(18:0/18:2)_CoE_POS","PS(18:0/20:3)_POS","PS(18:0/20:4)_POS","PS(18:0/22:6)_POS","PS(18:1/18:1)_CoE_POS","PS(18:1/18:2)_POS","PS(18:1/20:1)_POS","PS(18:1/20:4)_POS","PS(20:0/20:5)_POS","PS(22:4/22:4)_POS","SM(d18:1/14:0)_POS","SM(d18:1/15:0)_POS","SM(d18:1/16:0)_POS","SM(d18:1/17:0)_POS","SM(d18:1/18:0)_POS","SM(d18:1/22:0)_POS","SM(d18:1/24:0)_POS","SM(d18:1/24:1)_POS","SM(d18:2/16:0)_POS","TG(12:0/12:0/14:0)_POS","TG(12:0/14:0/14:0)_POS","TG(12:0/14:0/16:0)_POS","TG(12:0/14:0/18:1)_POS","TG(12:0/14:1/18:1)_POS","TG(12:0/15:0/16:0)_CoE_POS","TG(12:0/16:0/16:0)_CoE_POS","TG(12:0/16:0/18:1)_CoE_POS","TG(12:0/16:1/18:1)_CoE_POS","TG(13:0/16:0/18:1)_CoE_POS","TG(14:0/14:0/15:0)_CoE_POS","TG(14:0/14:0/16:0)_CoE_POS","TG(14:0/14:0/18:1)_CoE_POS","TG(14:0/14:1/18:1)_CoE_POS","TG(14:0/15:0/16:0)_POS","TG(14:0/15:0/16:1)_POS","TG(14:0/15:0/18:1)_CoE_POS","TG(14:0/16:0/16:0)_POS","TG(14:0/16:0/16:1)_CoE_POS","TG(14:0/16:0/18:1)_CoE_POS","TG(14:0/16:0/18:2)_CoE_POS","TG(14:0/16:1/17:0)_CoE_POS","TG(14:0/16:1/18:1)_CoE_POS","TG(14:0/16:1/18:2)_CoE_POS","TG(14:0/17:1/18:1)_CoE_POS","TG(14:0/18:1/18:1)_CoE_POS","TG(14:0/18:1/18:2)_CoE_POS","TG(14:0/18:1/22:6)_POS","TG(14:1/16:0/16:1)_CoE_POS","TG(14:1/16:0/18:1)_CoE_POS","TG(14:1/16:1/18:1)_CoE_POS","TG(15:0/16:0/16:0)_POS","TG(15:0/16:0/16:1)_CoE_POS","TG(15:0/16:0/18:1)_POS","TG(15:0/16:1/18:1)_CoE_POS","TG(15:0/18:1/18:1)_POS","TG(15:1/16:1/18:1)_POS","TG(16:0/16:0/16:0)_POS","TG(16:0/16:0/16:1)_CoE_POS","TG(16:0/16:0/18:0)_POS","TG(16:0/16:0/18:1)_CoE_POS","TG(16:0/16:0/18:3)_CoE_POS","TG(16:0/16:0/20:4)_POS","TG(16:0/16:1/16:1)_CoE_POS","TG(16:0/16:1/18:1)_CoE_POS","TG(16:0/16:1/18:2)_CoE_POS","TG(16:0/17:0/18:1)_POS","TG(16:0/18:0/18:1)_POS","TG(16:0/18:0/20:2)_CoE_POS","TG(16:0/18:0/20:3)_CoE_POS","TG(16:0/18:1/18:1)_POS","TG(16:0/18:1/18:2)_CoE_POS","TG(16:0/18:1/19:1)_CoE_POS","TG(16:0/18:1/20:1)_CoE_POS","TG(16:0/18:1/20:2)_CoE_POS","TG(16:0/18:1/20:3)_CoE_POS","TG(16:0/18:1/22:6)_POS","TG(16:1/16:1/18:1)_CoE_POS","TG(16:1/16:1/18:2)_POS","TG(16:1/17:1/18:1)_POS","TG(16:1/18:1/18:1)_CoE_POS","TG(16:1/18:1/22:6)_POS","TG(17:0/18:1/18:1)_CoE_POS","TG(17:0/18:1/20:1)_CoE_POS","TG(17:1/18:1/18:1)_POS","TG(17:1/18:1/18:2)_POS","TG(18:0/18:1/18:1)_CoE_POS","TG(18:0/18:1/18:2)_CoE_POS","TG(18:0/18:1/19:1)_CoE_POS","TG(18:0/18:1/20:3)_POS","TG(18:1/18:1/18:1)_CoE_POS","TG(18:1/18:1/18:2)_CoE_POS","TG(18:1/18:1/18:3)_CoE_POS","TG(18:1/18:1/19:1)_POS","TG(18:1/18:1/22:2)_POS","TG(18:1/18:1/22:6)_POS","TG(18:1/18:2/18:2)_CoE_POS","TG(18:1/18:2/19:1)_POS","TG(18:1/20:1/20:3)_POS","TG(18:1/20:1/22:2)_POS"
"Mock_0hr_1",0,17.3615086513965,18.2796013719455,16.0175599601969,19.233236981178,16.5430725421836,19.1577942353576,15.8200039130596,17.5717262614401,16.3347113799557,17.2960098925018,16.0464689264508,19.6255628202273,17.2960098925018,16.0464689264508,18.4661121936643,20.6636903436963,17.7023037578571,15.0875992879081,16.0704161242823,20.6636903436963,21.0836697085993,17.7023037578571,20.5148247959002,17.4445844869266,17.3672784964433,21.0836697085993,18.1117952165433,19.6853641259753,18.5107554770508,17.852517412933,16.0693160190679,16.0693160190679,16.4830410286724,17.3672784964433,19.2643658542132,18.2354460296133,16.7005597309193,15.0415004096637,19.5275886813989,18.1305226464524,18.424771909115,18.1518311867917,16.3770150745128,14.9420413105498,20.3523739146451,17.2181023055392,23.8857648797111,20.6671756595056,24.8480452137619,20.5073637347441,16.0142253500301,17.4444535594389,19.2374398924971,17.0710582019662,22.0315418661251,18.809626056189,23.0791895004076,24.8480452137619,22.0315418661251,20.2232636189001,25.4983837233351,24.6594890238874,19.3618369795341,23.8093128192732,16.6111703854717,19.0003731540899,14.0952093102199,20.5073637347441,17.8856610019285,24.6594890238874,20.0592119181679,15.2080478153694,18.9840859321478,20.436637589191,20.436637589191,18.3232901047058,20.9189488337697,16.2528497589639,24.6039939112957,20.9189488337697,23.664922909938,20.1130025678299,18.8464533585271,23.2123524025121,19.5218505664544,20.796619427858,17.7062479040111,18.0605854463174,18.260709248402,15.0331184736748,20.1130025678299,16.4275105550134,19.080899645002,18.1865184050413,17.7695732503945,14.0197651312029,16.4462327012088,20.796619427858,19.6541730640148,14.8256817375638,17.7546320792739,17.3159603540267,18.1089906590684,23.4676214695644,18.7677421637888,18.2670065189984,17.3966587365862,15.101316108311,19.6140383799281,18.0780761911081,17.4514371439888,14.0343173913378,18.9645102691931,16.938312261021,17.4604997671643,23.1194742144526,18.9769637466654,22.6424315252619,21.8422973942671,18.1392176725996,22.6446581489567,18.7675743739383,20.234821084852,20.2290702126874,20.8131958973342,17.4604997671643,23.1194742144526,22.6424315252619,21.8422973942671,20.234821084852,18.7527974317752,22.7893712562255,21.3536885185784,19.2655289201435,19.4399673027383,20.196574362819,18.5323958795221,20.2689755361123,17.8591270593239,18.5323958795221,16.3378744769415,14.7596973338276,16.3378744769415,19.6788778701173,18.9103088601707,16.0546202149888,16.5105270816111,16.7317866827885,18.9103088601707,15.62508819977,16.0001802265604,15.3710467653453,14.8963702864574,14.8285888946527,21.1988562564449,20.372745390503,23.1316583912876,18.4044490643036,19.119868679003,19.2505588004275,22.6346224115947,23.2678519571886,21.0439229141841,16.8133217637208,17.0503297815085,17.4738864310712,18.9447056277786,17.6546122122845,15.4781563737798,18.6759919100972,20.8527048470138,18.942299989417,18.0881146903126,15.4781563737798,18.6759919100972,20.8527048470138,18.942299989417,16.490455155808,16.4845022225166,18.0881146903126,18.6545298340813,20.8527048470138,22.2513000766081,20.9509380563603,18.0881146903126,20.9509380563603,17.5189060745699,18.279510266989,22.7265298012801,20.1651905467253,16.4300354419204,18.942299989417,20.9509380563603,17.5189060745699,16.8201009381726,18.0881146903126,18.6664903652627,18.279510266989,19.5709301756471,15.9646729533746,18.7539212221581,22.2513000766081,19.2539494551231,22.6279621851019,20.1651905467253,19.1628513549189,20.9509380563603,22.7265298012801,20.1651905467253,17.8365124257543,21.0770715864385,21.7139134907046,22.3292635303333,23.3910001879615,22.0661483307422,18.7987703962005,21.7139134907046,22.3292635303333,20.2126280351314,17.9685621249418,20.1651905467253,16.2616458952944,17.4553740064659,22.0661483307422,15.7681179788746,18.7987703962005,16.6579616817143,18.6927498927207,16.0254126594027,21.7139134907046,22.3292635303333,16.6579616817143,18.4463133587569,22.3292635303333,20.2126280351314,18.1752131281661,17.7947134181701,16.732444868372,17.2075921501996,18.1752131281661,15.6910503046122,16.6037920330186,15.7321280825851
"Mock_0hr_5",0,16.7505731848131,17.2944276599269,16.633885010954,18.7720358316559,16.5675676060804,19.2641575025653,16.0575824480188,16.3817599702625,15.9896411023132,17.1598177637893,15.1969453016712,19.0343744895831,17.1598177637893,15.1969453016712,18.0680047597949,19.9783268585232,17.1092234644394,14.8733893822141,15.571508127978,19.9783268585232,20.3101541288042,17.1092234644394,19.1397738149307,16.5327587464773,16.2550991852162,20.3101541288042,17.5781102878057,19.1683160285643,17.5884204786328,17.0213805806651,15.0274411863062,15.0274411863062,15.6744892755342,16.2550991852162,18.0725714635988,18.7872664103547,16.1542422372037,14.5640311864051,18.6160078483766,17.2256452185165,18.0646135127941,17.9373649291933,15.7099149942248,16.4304007386754,19.4675572930817,16.5158214503054,23.1756445693716,19.6826011743408,24.0190314105745,19.5452878546892,15.3819974130258,16.4097851878572,18.5932919505133,15.7713704793932,21.2145982314865,20.3783140413471,22.6110745667325,24.0190314105745,21.2145982314865,20.272424616914,24.9976577597819,23.9846799057837,18.1679440838126,23.3910001879615,15.4072084975294,17.9397261747296,14.3107076286408,19.5452878546892,17.0343758330491,23.9846799057837,19.4429708230401,14.4397085269061,18.5042447275213,19.7640138611535,19.7640138611535,17.9251291773767,20.3783140413471,16.0296427742606,24.0934562517011,20.3783140413471,22.7475794050568,19.021861407237,18.3686985447548,22.9676575852562,18.7365789599254,20.4246419899973,17.0708630380076,17.460370900932,17.5461057511637,14.2607050851231,19.021861407237,15.3604026553746,18.6468838677041,17.1023576465826,16.650977653588,14.028885572047,15.7448296296329,20.4246419899973,19.1742017121918,13.8827018133445,16.8996313889006,16.8029790491371,17.2372496470226,23.0463869905753,18.4148489511839,17.776123350428,17.0759228662408,15.933720096307,18.8038659451777,18.1140218808201,17.1026169929436,14.1849904758206,18.0810926431264,16.3171048021603,17.4324702825555,22.680966391278,18.2910122900249,22.2932173541213,21.278159598734,17.1862149141231,21.7614282746679,17.8612008052055,19.7132735440325,19.6689154895249,19.9644424052553,17.4324702825555,22.680966391278,22.2932173541213,19.1130687210288,19.7132735440325,19.757670781724,22.3386636247737,20.7335563815117,18.9199659609278,19.0587390890051,19.7059455554028,18.3117096563646,19.7865492229194,17.4492392173109,18.3117096563646,18.1665520361066,15.092533276684,18.1665520361066,20.4259438553837,18.6586529985206,16.7021744822385,18.8810400036863,17.3709206945268,18.6586529985206,16.3957923289639,15.7719369295925,16.019922720669,16.4675931128659,13.9071480420425,20.238414652781,19.3759142800738,22.7836867935032,17.6416365953074,18.7468432347619,19.2570702625713,22.365372373956,23.0715905114315,20.4400977506177,16.0818868018336,16.2554399635107,17.381980255909,18.9012696315319,17.0692094709719,15.6303778979648,19.2741130748161,20.8062231272116,18.8721963446302,17.8725171706559,15.6303778979648,19.2741130748161,20.8062231272116,18.8721963446302,16.9207620855508,16.3824795693331,17.8725171706559,20.3544810377717,20.8062231272116,22.6960489144497,20.9265533497839,17.8725171706559,20.9265533497839,17.1353189732816,18.3359944827933,22.9767500104312,20.1390953921582,16.0629991904727,18.8721963446302,20.9265533497839,17.1353189732816,17.6303319012057,17.8725171706559,19.031814090578,18.3359944827933,19.9088677286297,15.7539461060872,20.3415368752797,22.6960489144497,19.4533540390146,22.9989597319444,20.1390953921582,19.300036756345,20.9265533497839,22.9767500104312,20.1390953921582,18.6284864799014,22.4393500191079,22.6459834631851,22.7590244361199,23.6208677298601,22.2000028131813,19.3484553196354,22.6459834631851,22.7590244361199,20.6791031314044,18.0456410278515,20.1390953921582,16.1362185853671,17.583529058696,22.2000028131813,15.5537060397357,19.3484553196354,17.6425138259666,18.9473948219381,16.1615850842106,22.6459834631851,22.7590244361199,17.6425138259666,18.9657694034114,22.7590244361199,20.6791031314044,18.5233700405644,18.3434440957786,17.6654392587866,17.5058166413889,18.5233700405644,16.1254213537424,17.3606043932396,17.4161357063584
"Mock_3hr_1",0,15.6981007642179,17.2466752258207,15.9055534645485,17.9532168084559,15.8282666720246,18.2515975496996,15.4579742208967,16.5122914986928,14.3119055726793,15.7804261274381,14.423779281745,17.5600477640546,15.7804261274381,14.423779281745,17.3040522721221,19.2017281943083,16.3986779426191,15.7616415164835,14.9103730964862,19.2017281943083,19.8477766181803,16.3986779426191,19.6155296244392,16.5862941781993,16.0622909251106,19.8477766181803,17.7934879150959,17.2138347361118,16.799570860168,16.5836936282391,14.7282788609571,14.7282788609571,14.30895347968,15.3903197311849,18.3918951681522,17.935619464616,18.2150839897297,16.8908681960128,20.4822913480622,18.4007928116223,19.4999597218044,20.9952143934894,15.1736669203001,12.1059145814274,19.4274908617981,16.162021080991,22.9066554876342,19.664281907234,23.8950426932991,20.0613713574799,15.5373133263973,16.851171040115,18.0544627275914,15.800714399788,21.0944630465339,20.5496281692449,22.2877712696099,23.8950426932991,21.0944630465339,19.5639967522193,25.1213931282042,24.429819436852,19.0393816229857,23.2820658164083,15.8372743221403,18.0470646526328,15.8396462068616,20.0613713574799,17.6995794429511,24.429819436852,19.9733013047446,15.117019368219,18.5071789699053,19.9271801663999,19.9271801663999,18.4461512821453,20.5496281692449,15.9549843304576,24.0525839702855,20.5496281692449,23.6971033156872,20.6569764389553,18.2909231682387,22.5296407272352,18.9675811627705,20.085523678552,17.0794471846807,17.3772358213974,17.4229952063004,17.0962087688081,20.6569764389553,16.3623517404002,19.0101440781265,18.0100573207582,16.9350043112607,15.2156794792441,17.6482498274021,20.085523678552,19.1175911075117,15.8861759427814,16.9975194264126,16.7927760980388,18.675091185081,22.8145710250517,18.1701698839528,17.5755091256227,16.9828530449695,18.5604487590735,19.5743436023812,17.49435059816,16.7856449291791,12.5486529597478,18.5322416455071,16.3332416280937,16.436975048186,22.7026568544034,18.4876402405394,22.0181539852253,21.1555753387841,17.7274010644999,21.7511178175339,17.9887885986071,19.3994273594416,19.435378155404,20.3776923034292,16.436975048186,22.7026568544034,22.0181539852253,21.0712119238518,19.3994273594416,19.5850040052705,22.1304288507328,20.7161707526814,18.3487701555865,18.7980617748271,19.2821475668111,17.9114384377702,19.7579360410535,17.8865360036623,17.9114384377702,16.56744018214,14.3423025892809,16.56744018214,19.2518090227361,18.0909915721877,15.5249388349071,16.3476671862794,15.7768289751225,18.0909915721877,15.0903006352458,15.0013757210732,14.0915867911076,14.0878892948269,14.031546072811,19.9769108834316,19.4761953990144,22.8027024225591,17.5886966815582,19.1522831400098,18.839583259587,22.0076732020911,22.6883414566419,20.3656294811202,14.9969898310976,15.8883683158576,17.236737872844,18.9843796896896,17.5480637767433,14.6816594276199,18.4935234640164,20.5224535433612,18.7752159128937,17.5681261432352,14.6816594276199,18.4935234640164,20.5224535433612,18.7752159128937,16.1278721875298,16.0650138930723,17.5681261432352,18.9207765301985,20.5224535433612,22.1407825056931,20.6623193721269,17.5681261432352,20.6623193721269,17.45380966677,18.0966062678709,22.5604217029976,20.149423077491,15.9449339018093,18.7752159128937,20.6623193721269,17.45380966677,16.5966500949515,17.5681261432352,18.4254241466267,18.0966062678709,19.5512899245011,15.5341152411595,18.3456775759646,22.1407825056931,17.7519492397629,22.6045169207318,20.149423077491,19.667742628162,20.6623193721269,22.5604217029976,20.149423077491,18.330031543425,21.8411397972217,22.3129730843579,22.3104155801876,23.3910001879615,22.0377255666064,19.0393754309672,22.3129730843579,22.3104155801876,20.878836270351,17.4609046640734,20.149423077491,16.7228138882973,17.4362714533581,22.0377255666064,15.2552061102925,19.0393754309672,16.9707237245122,18.5436625868258,16.2406548039771,22.3129730843579,22.3104155801876,16.9707237245122,18.9766202328803,22.3104155801876,20.878836270351,18.6724400177497,18.0068270110386,17.3726927913872,17.1226373406547,18.6724400177497,16.1128669125311,16.9544821953209,16.9208056004565
"Mock_3hr_5",0,16.8424546054996,18.1762223132547,16.5125618102265,18.9581729223621,16.4767604163139,19.028003326242,16.0065051742802,16.5964107871717,16.1691488069561,17.2189479228104,15.2381183861775,19.2854967621242,17.2189479228104,15.2381183861775,18.2195723946146,20.2422951989858,17.2293668761981,15.5503742054657,15.5940302214695,20.2422951989858,20.4575837798678,17.2293668761981,19.8264124221418,17.5319366960547,16.653437172685,20.4575837798678,18.232000719375,18.8784896245356,17.8568522524587,17.163501502675,15.6841162611261,15.6841162611261,15.7500948146579,16.653437172685,18.3865247023268,18.7393259471582,16.3703346111505,15.1506286415194,19.499541918961,18.2123442383527,18.1901046796421,18.626054223174,15.4319886145156,16.4840237248907,19.5799182699727,16.3911949386047,22.9093489982747,19.6867967210296,23.9225234297212,20.1621128448607,15.682788892833,16.8803272261665,18.0663654862138,15.8997912319661,21.1102817765668,20.5283888876938,22.3873977437299,23.9225234297212,21.1102817765668,19.7764341368985,24.9627872999349,24.4169953964944,18.9434099020245,23.1544434399504,15.810134528729,18.170533309579,13.8436728655951,20.1621128448607,17.7084788724433,24.4169953964944,20.2225643937372,15.1540685189092,18.4272797193764,19.8481174422486,19.8481174422486,18.704331538074,20.5283888876938,15.9434998669644,24.1332024304938,20.5283888876938,23.29614100162,20.5653072351019,18.3599635842684,22.6929872538903,18.8347854294,20.3997882344358,17.0234731590905,17.3517892769086,17.3046076995618,14.5548927970139,20.5653072351019,16.4198065552263,19.0063510779138,18.0152399527279,17.0066630201589,13.7386511059506,16.4346277186475,20.3997882344358,19.0997428404427,14.326002864126,16.8609195914195,16.6514046352961,17.5750582678275,22.951937331483,18.6277184433176,17.9164822391341,16.6896199035279,14.7175543745992,19.3636568869175,18.0056802252674,17.0206849791986,13.6542745856861,18.1884730944761,16.4286866681993,16.8003822369272,22.8356780477524,18.6259007681609,22.2541871170809,21.3313237338287,17.4575138954386,21.9471385713821,17.929728952772,19.8266797881757,19.4980252573533,20.1371251435725,16.8003822369272,22.8356780477524,22.2541871170809,19.2123289483019,19.8266797881757,19.9370812014599,22.3606664092118,20.7365087703239,18.9553489991388,19.2392334439793,19.6732910654008,18.2572157508601,19.7857354141358,17.4718390370186,18.2572157508601,18.1168820283776,15.1605931464661,18.1168820283776,20.2772409948339,18.8767403458585,16.1810023809399,18.5923878007424,17.2366105943347,18.8767403458585,16.6323876658423,15.3001162378085,15.6704693225349,16.1202242695802,14.0272574144846,20.0750315413529,19.3595514562143,22.8367736900311,17.8701335565325,18.5461389658081,19.1026253217462,22.4337313645938,22.9824083071188,20.3440519068737,14.9712688378169,16.300345158417,17.6728735336681,19.5967229940073,17.795381372978,15.4027690387914,19.4274540323596,21.2583591434418,19.4006317925765,18.0604914446394,15.4027690387914,19.4274540323596,21.2583591434418,19.4006317925765,16.8141467691526,16.6910527543453,18.0604914446394,20.4972648052123,21.2583591434418,22.8161636576672,21.3299016994709,18.0604914446394,21.3299016994709,17.9147787261887,18.5194354156136,23.2678519571886,20.720785432154,16.2601930934367,19.4006317925765,21.3299016994709,17.9147787261887,17.4796612492501,18.0604914446394,19.2520497814037,18.5194354156136,20.134994023003,16.0292747560582,19.8765622848704,22.8161636576672,18.9280930818114,23.2372155052257,20.720785432154,20.3037145659935,21.3299016994709,23.2678519571886,20.720785432154,18.9741182706779,22.3845251596869,22.6445623290428,22.8213551485561,23.8670283171295,22.6279520578386,19.5928522046215,22.6445623290428,22.8213551485561,21.3034640215118,18.4225011249548,20.720785432154,17.3698485113335,17.8997741795855,22.6279520578386,15.8313777055994,19.5928522046215,17.6570849621247,19.0981220634859,16.8392795371956,22.6445623290428,22.8213551485561,17.6570849621247,19.4883637318046,22.8213551485561,21.3034640215118,19.2989188052137,18.4056382785841,17.8629698668127,17.5610310414475,19.2989188052137,16.8853810722283,17.7235532541585,17.4376269996353
