"","response","2,5-pyrazinediol (NIST)","3-phosphoglycerate","4-guanidinobutyric acid","adenine","adenosine","carbonate ion","citric acid","D-fructose","D-glucose","DL-isoleucine","D-malic acid","D-ribose-5-phosphate","fumaric acid","gluconic acid","glycerol 3-phosphate","glycine","hypotaurine","inosine","L-(+) lactic acid","lactose","L-alanine","L-aspartic acid","L-cysteine","L-glutamic acid","L-glutamine","L-lysine","L-methionine","L-ornithine","L-phenylalanine","L-pyroglutamic acid","L-serine","L-threonine","L-tryptophan","L-tyrosine","L-valine","methyl phosphate (NIST)","myo-inositol","myristic acid","oleic acid","palmitic acid","pantothenic acid","phosphoric acid","putrescine","pyruvic acid","scyllo-inositol (NIST)","stearic acid","succinic acid","thymine","uracil","?-ketoglutaric acid","Unknown 01","Unknown 02","Unknown 03","Unknown 04","Unknown 05","Unknown 06","Unknown 07","Unknown 08","Unknown 09","Unknown 10","Unknown 11","Unknown 12","Unknown 13","Unknown 14","Unknown 15","Unknown 16","Unknown 17","Unknown 18","Unknown 19","Unknown 20","Unknown 21","Unknown 22","Unknown 23","Unknown 24","Unknown 25","Unknown 26","Unknown 27","Unknown 28","Unknown 29","Unknown 30"
"Mock_12hr_3",0,17.9547694881573,17.6520164575168,17.3776644485936,19.9712828437473,19.4670290896114,21.2215595941171,21.0153082688011,19.0239203858201,23.1659922830072,20.7386502132895,23.6587395827434,17.6595097800802,20.183990041757,15.6147468112644,21.0853926901429,20.7294678991544,19.0944745707183,17.9604642105924,24.5540588645241,16.0326859543101,23.1197390720966,20.4006854789834,19.123189330914,22.4772890757176,21.1194882498701,18.8322463400078,18.2016294143016,19.6028170587516,19.7602057676015,24.358675186827,21.1770117982624,21.4532762901277,17.8359571605236,19.9603420280318,21.0316016946287,16.8055801492138,24.0257538930843,22.1666197538635,17.2275490647443,20.0552408953981,15.564304328403,26.3513770616973,20.4470176541863,17.6354725795878,18.1020578611614,20.1510899996173,20.3422363872857,14.9258232975719,19.3976695601291,19.9962335616471,16.0960915459337,20.7865807742961,17.8961869254561,15.9404728827177,17.9766683201365,19.2684668100786,15.7608016128152,18.2691086722936,18.420060191831,20.9370301543384,20.3994102302373,15.7845180044567,16.3501045220273,18.8474495157085,17.0444740146239,18.470281534293,18.1012100970727,16.7986764679298,19.1298545072426,18.1611743511039,19.1101954784628,17.8215803951517,16.7085381431759,17.7629475661067,21.7571414423904,15.9918995018739,14.7254012564603,17.4590427516593,16.9828440071696,18.1439847242391
"Mock_12hr_4",0,17.8778168145259,18.732978898898,17.9065265885397,19.7663152844544,19.8686341032356,24.1932247732371,21.3361283180656,19.2923877579551,22.4935062013825,20.9071521587005,23.8111303078566,18.1507739335706,20.3246085480356,15.8617418981463,21.2396661668122,20.7548174754473,19.3645161295674,18.9957213373411,24.8335140885677,16.7992223466988,23.3025829160205,20.5539954686165,19.173655806772,22.6773075775291,21.1032105009923,18.6754415153646,18.7250695906034,19.8034898352615,19.8816313188384,24.4239225247396,21.2770543407781,21.5757412004396,18.2547199464848,19.935005793989,21.1479987425204,17.1319430620687,24.1550355115691,23.4992894964698,18.3664100378533,20.9975787334153,15.7393112356983,26.4223317307477,20.441915270235,17.5005106996628,18.5485116686587,21.1497724903173,20.8365936125658,14.8643727164401,19.2409629826795,20.3790378016086,19.2698268726079,21.9016647151903,18.3675222531409,15.9740854798141,19.218808690657,19.5517555140504,16.27840589793,19.2525160238773,20.6882627755492,21.7371999197961,20.0242738461901,16.0475834471881,16.6246339216778,18.9000832468899,18.9556255848861,17.053675022022,17.978402598557,17.4455947997089,19.3107857673391,18.2425992897971,19.2173188363449,17.9325777732763,16.7440724739157,17.8776027042883,21.0899083668251,15.3520858039949,14.9337683613672,17.851645179297,16.687527609806,20.4818294109813
"Mock_18hr_2",0,18.2349589301691,19.4158846826856,18.0749031708389,19.9856119874892,21.7365792516586,23.3626849592215,21.4663525339946,18.9415519391678,21.4848489902938,19.323597973945,23.5594016383806,18.6902450285739,20.0812143978402,15.3456675995077,21.1343548001446,20.0254537938951,20.2171392768419,20.4116573067326,24.1409974370035,16.6866556722994,21.6261423849437,20.2149063401751,19.1606215365646,22.7236705436876,20.3544621978207,18.4680595274478,17.9880349333335,18.8333089986615,19.3749187863362,24.1005873883599,20.5439291301598,21.0761534010707,18.2457340024103,19.6612361603785,20.0188937973823,17.6108396799725,23.5784203163568,22.6169953350468,18.6310688285521,20.4551480172625,15.8039537856906,26.4637165996898,18.7190648443528,17.4753832518673,18.2812252686063,20.6975795445428,20.2010903881565,15.7025082071684,18.8400745185135,20.3812605736961,20.5538179095908,21.8180122268024,18.2039221623499,15.9422592148915,17.8210489651272,19.2157495887071,16.1007444572874,17.1528750158461,19.6975491972234,21.8687125847165,19.337474318096,15.0361625716004,17.020531072813,19.7812761387927,17.4126218242038,18.4238554752752,18.0033972831699,17.250325385828,19.3583019655902,18.0920617479482,19.3423425881394,18.1817586058689,16.9590102816787,17.9138763014676,16.5677205796518,17.0567885922549,14.7848699595187,18.0170525872452,17.7112844039381,19.3124150242935
"Mock_18hr_3",0,18.192639849454,19.4083602492168,18.8698941554776,18.6238530213904,20.3695671630914,21.9733307922171,21.7477990813594,18.3752472323985,20.4722307515788,20.5316125747869,24.0737296572764,18.0926354899367,20.4670447598466,15.9133602786156,21.4897808601447,20.3042379258922,18.60988035412,20.2463209701298,24.3481861819151,17.334339136973,22.8113990986343,20.6885449607749,19.2519785792549,22.9775439897316,19.8536837436322,15.9268883027636,18.1477233754183,19.9543573570477,19.4010234732997,24.7508614658789,20.9931558641239,21.4886266317994,18.5831738735454,16.6788979709119,20.837227561929,17.3792901201349,24.137618301187,22.5220655696243,17.6061666138697,20.2635359186685,16.1186914197572,26.3073251402845,18.99921932164,17.7870961603081,18.4652142693042,20.4990441195231,20.4412536995554,14.3129275121249,17.3840014650754,20.8336055988682,20.3137275309694,21.8177320732954,18.2519125563712,15.3168744505497,17.7052071292034,19.3590477364468,15.9017120578078,18.0461995296147,18.9794905888567,21.6407243327873,19.3499110804251,16.0025638981567,16.3538778554647,19.9447147572878,17.4997702701778,18.5696722303301,17.9375028889771,17.4445827892927,19.1768699937391,18.0276551986561,19.5963454581315,18.4701806288315,17.3509737019757,19.1862122965646,19.0728899165862,16.113236943701,15.2282088512715,18.1967770578663,17.5073626216268,17.9044042939435
"Mock_18hr_5",0,18.4540357694793,16.3073299203707,17.2894613594569,20.1622179041533,18.9992411112199,21.637915336778,20.9111686101053,18.8567404898336,20.3684614565147,19.9666651712624,23.645566294792,17.6942953066813,20.2164245026251,15.3475086660722,20.9959048193905,19.7672772681298,17.6643534303438,18.621812729198,23.7263394945971,15.4079173695611,22.2398265243142,20.34835495647,18.2354951388858,22.6462976019513,19.9674850096518,18.4404761909264,17.887896672133,19.7282105088652,19.0075189910251,24.2843603588629,20.3863897546623,20.8725088105023,16.2626758511089,19.7019358790618,20.3277761993191,16.8843909819893,23.4127021869949,22.7268816235914,18.0781981730184,20.5402110305972,15.6437160998209,26.3459456314986,18.3461170768791,16.7415637225454,18.1248122412925,20.6815368030349,20.1587578412384,15.1031765571703,19.374321838591,19.8856523743002,18.0313664434515,21.1161179963327,17.8276358155537,16.3373570862892,17.9876145542601,19.0439485906742,16.2302006111788,17.1500915033843,18.5177373730591,21.2056435935665,20.7665045530151,15.956883666601,15.4099269220822,18.9087318686674,19.276596336001,18.2360063147569,17.9779172939085,16.9095924468499,19.2557626355445,18.2116280132849,19.1629991519138,18.1137501585071,17.0225090042609,17.3125039127264,19.0002943255742,15.2087808623029,14.1822679747055,17.6172028065494,16.7591960420419,18.5472238787546
"Mock_24hr_2",0,11.8904162916718,14.1148949686462,16.2899811654283,19.7012889098068,19.6951978459,21.2788456541098,19.5604784867716,17.6580723810443,22.9257532838706,17.4386463747389,19.7793308699424,17.089325151265,17.4217931747268,15.0007199268179,17.3114082553117,18.7691723270456,15.7130368120209,17.9880679117592,22.7058838190179,12.5408061105915,20.008855560896,17.3920008684824,17.3998090985939,18.8334962531564,13.1065395730124,16.8241061586661,15.2173288664584,18.7830151144444,16.9675395691497,21.9837063018912,18.9529648798279,18.4104763140662,15.6166637034615,16.0326318441688,18.4125164497108,16.7251322776518,19.7027558846538,23.1254576156142,17.912850752227,20.9008539445077,15.0007199268179,25.3920009232799,16.7063275737439,15.5540888208896,18.258415000288,21.214684831683,19.3698215084857,15.1067323432986,19.6979398362433,16.7098173313278,19.6762544274133,19.4074786217255,17.1456740434289,14.8707211106328,17.9964646616441,17.9693205074271,14.6042586771513,17.5879775420827,18.4014756165006,18.3880498486537,18.3288982776327,15.5107235547763,16.2043042165809,18.1248644444602,16.7098173313278,17.3701602414106,16.5576337884697,17.0829491412984,19.0683546891236,17.6530541773166,18.0510817620091,15.6165217682971,14.7184503115231,16.7824980801599,17.5624074768453,15.3457200641333,16.4497630899887,15.5267053237955,16.8948231750617,20.1335979795532
"Mock_24hr_3",0,11.3507971458677,15.1022311626292,16.1116484412833,19.4659491918664,19.5355877707068,21.2070896492892,20.4042153882381,18.0809560862431,22.4765049859166,17.8048240838229,19.1104950345205,17.7529807109753,17.0412832985469,14.9184393578445,16.883665405133,19.2106216116572,15.1429696397297,18.4258954026263,22.9311245271062,14.5144994096658,19.9392382877484,14.540141879886,16.9450521872196,18.4166736103504,16.5500176804605,16.7215840384437,14.8465708414305,18.8956604783911,16.5435018386883,21.7271767076154,19.7004628928765,18.3637761746769,15.6508802518913,15.2088679352661,18.2533830907876,16.376450532833,19.4352869127604,22.8817242119216,17.4204990664448,20.7734742401785,14.9184393578445,25.0672927857189,16.3332621905388,15.6917389397148,17.6515410621456,20.9706418326799,19.2662604012096,14.8425145064436,19.1380145389078,16.3412294014747,19.5781396797873,18.6459363124325,17.3876819989497,14.4960869415805,17.7847785104912,17.698696722757,14.5381334904336,17.4296953489156,18.2956544129974,18.5792822606743,17.1903488658352,15.3531074327954,15.9398605532745,17.9024045579029,16.3412294014747,17.2008720656254,16.0360871218961,16.8594463902134,19.0575718291353,17.2988977116588,18.1044049669548,14.7735116094404,13.5470597708758,16.6079300734839,17.2894765406556,16.26932656413,15.7123128095084,16.9181376521073,16.9141745454476,19.5438309006648
"Mock_24hr_5",0,15.4048954073257,13.9511754157479,16.6041763523157,19.8710229077098,19.7665370425638,21.8145000001521,19.5696928892408,17.4969816923415,22.2503000208267,17.3419064485505,19.780940876364,16.9193571765569,17.5302678511767,14.7989990338904,17.6389416998251,18.5040305407284,13.493866168115,18.7527180386362,22.6215604085571,15.1249628702469,19.997142140949,14.6094046778261,17.2763700624529,19.0252457169462,13.0788751192053,16.5153672114335,15.1643861987243,18.5330171205977,17.0435064332515,21.8372465169102,18.8703728046763,18.3771773583601,16.1322977474221,16.098596700445,18.1406017075582,16.9740870803096,19.9723823441268,23.0123603663769,17.8090121018658,20.9930834243466,14.7989990338904,25.4900592738764,16.6109164887807,15.7565312273824,17.0629983582929,21.2210763577903,18.9314681542548,15.2303003413906,19.4739157219405,16.9568415432839,19.1705084232537,19.3727969368343,17.2981756194017,14.885189750793,17.9094869739722,18.308535841068,12.9395005083419,17.7359694101153,18.5111298541701,18.1355067505664,18.4123577828175,15.5815410697429,15.8670504733757,18.2370150484498,16.9568415432839,17.3271262983876,16.5349962857485,17.0410256455761,19.1646190906418,17.6685931888232,18.3021804103645,15.9249357445453,14.2224758018396,16.2782461656112,16.6932212968712,15.8996772315179,14.8669352917491,15.2294647529693,16.6709079243443,18.7974089453634
"AH1_0hr_1",1,17.930046589144,19.144984858854,19.0235220149782,19.1967468063345,19.7800597088683,23.7867657533616,21.6377080309808,18.938062547423,23.0286167400231,20.43426234939,23.7574603937523,17.8942050318343,20.2602145427331,14.7763713423413,21.2871469126269,20.5724936564803,19.4227780673057,18.4576941715643,23.3321974213512,17.8878867952212,22.4873392135094,21.1007058552199,19.1474231449856,23.2939673343313,19.2444539635777,17.3369971177143,18.3770203250914,17.7134567112932,19.3020235442206,24.8039119851818,21.3890721941539,21.5714292813736,18.41287436097,18.4017222562084,20.6289493485961,17.5804945490726,24.1319186159239,24.6366374465552,18.5734683060922,22.4280214520041,15.7802255754468,26.2966294263286,18.4463095466818,16.6443270824039,18.7686095117829,22.9346572446923,20.7131536521926,14.4971015745475,18.3655538945536,20.745313612537,19.9678885444772,22.1215106800567,18.3903756695045,15.1956281607858,18.0590922771859,18.0730716155678,15.270881380404,19.0685430329909,20.5327060446473,21.4187115359426,19.5287773039231,15.934780140893,18.4514810166772,19.9197586888687,18.5411059086448,18.5486790516738,18.2251685616377,18.3497575917855,19.3247952119278,18.2082421165777,19.623576978149,18.2702907632847,16.9366011350882,17.8464050965474,16.6213765424129,16.4940733949718,15.4980442405163,18.1682879252392,17.3317991904982,22.79712712605
"AH1_0hr_2",1,18.1623216383176,18.7723404429842,18.7040170903959,19.907428428312,19.8211838878953,23.4336142271826,21.7143187151895,19.9861391248903,22.8316682232651,20.2379734800448,23.8854877895706,18.4131763315418,20.4083366721593,14.7222921910626,21.2895575269763,20.5706189035626,19.7652406752684,18.2398917626957,23.8756033112478,19.36803430076,22.0164733673834,21.1781120634879,19.0239887418865,23.5948371269373,22.2403098284406,18.3617292750092,18.5966352568803,18.738596050827,19.4951550436187,24.7720127081298,21.2696966105566,21.5920041895279,18.2366399590671,19.5277511201768,20.6464499233216,17.8498291760501,24.1293613186192,24.3422744599088,18.9947674387183,22.2797973942877,15.7621773488393,26.4727447459688,18.7042576087077,17.8317360119018,18.3603672650127,22.5650787030537,20.8055004172873,14.8673642441778,19.1341487430378,20.8747614568005,19.9367255903571,22.5954563165785,18.2082671597858,15.6289223020239,18.2285869441586,19.4560293687983,16.0228476820455,18.6895087028449,19.8751919464686,22.0759481936841,20.2772913894971,16.2326061561512,17.9026242710278,19.9282013084555,18.5755515921322,18.4211062204185,18.5137304595839,18.3014285719798,19.5136988508139,18.5964699449822,19.6247596119967,18.2318243921933,16.9594463556038,17.5185218791729,17.4076852997266,15.5559996128225,16.4745814035693,18.4088755957006,17.2515928322211,22.5390180107329
"AH1_0hr_3",1,18.1362624991572,19.8344934473287,19.9573105041662,19.4689876729497,19.4826685386182,22.6396443717801,22.2170112381249,19.6334577878912,23.5604942133049,21.1775222543528,24.4386691392547,18.4959444522097,20.8397428284857,15.502709289721,21.8192900445566,21.0768082917189,19.9657577974397,19.2343149899082,24.0775946304399,18.6234572581329,22.5425841569683,21.8581798535246,19.8026057050293,24.1622487361951,20.6669987831356,17.7397497247746,18.977951114757,20.530778806336,20.0770598569216,25.4709278297578,22.2414443600303,22.3831701079314,18.9974127922096,18.859871942614,21.1669797858904,17.8968197598236,24.8159751222447,24.4186543955828,18.6895274226383,21.7935891128395,16.3670675701966,26.4426284150061,19.2504801762781,18.4083860874886,19.2968920800794,21.6630934605927,21.1976222422751,14.683452091832,19.4960676653641,21.6551032912924,20.8228707578024,22.8739214355336,18.5903068649953,15.4774420731709,18.0666709502977,18.5608219811264,15.9756042663201,18.4397302605429,19.5047223531351,22.2786528517704,20.3283140068437,16.595898485012,17.8840425535634,21.0661128094068,18.1812088396558,19.0790185534985,18.7400561923838,19.3015922650242,19.6009753371139,18.4531044410934,19.7829525628243,18.8658244753271,17.6695712123622,19.2835505188853,16.5847129896473,16.4562191790532,15.9092026627799,18.3966340454937,17.6042673655016,22.6147564189047
"AH1_0hr_4",1,18.6217113590978,17.3707615887026,17.6390170270032,20.3005282811051,19.0027068835784,21.6921324365433,21.5947150332732,19.1602303387569,21.1534660793132,19.6167506113468,24.1569515121592,18.1027100875602,20.6551979982551,15.0609431619901,21.6761433791204,21.0809541722717,20.2248523055706,19.0632930511954,23.8503783767697,16.9373025481196,21.6326033412452,21.5782015697906,18.7446328361536,23.8342395091365,22.025842489653,18.6943615797286,18.6834491342314,19.5234306878534,19.7554220700348,25.229420927823,21.4002569169623,21.8649995207992,18.0693216388465,20.1890812582357,20.620429057936,17.5692086485887,24.5661020994334,24.1809433690899,18.6298693580438,21.9766639652865,16.0007639903947,26.5562315329523,18.8555300277604,17.4726280587518,19.307354063997,22.1379761350177,21.1282964623922,15.2602842570965,19.6103562858184,20.9421228166583,18.8456387198318,22.245368037779,17.6979497718034,16.343985239164,18.2160541392928,18.1497230239508,15.9119703892698,18.4093840694797,19.0047497436201,21.7029500066205,21.8534769250503,16.2289442767049,17.5695576999044,19.9674460487777,18.6711455335665,19.550290235424,18.9668450644122,18.1152039306002,19.5068520735148,18.9796023088933,19.6064540638331,18.5434511324566,17.3611230486368,17.9113724248812,19.7791542262605,15.6185395441185,15.9112180878073,18.6730376022259,17.2162849300757,21.2890573231162
"AH1_0hr_5",1,18.8155564524848,17.7794185424105,18.8921348428281,20.3380524656394,18.5537252784173,22.0149929774414,21.7431048455977,19.9932368707117,22.6778117333878,20.7984947646651,24.3072735789178,18.295784049391,20.8195543372082,15.2518955222703,21.8908876197044,21.2191857094278,19.9467089075813,19.2942573935576,24.0640815692698,17.3784271945529,22.5639143625002,21.7206225986855,19.1967739023981,24.1040092108854,22.4505155027086,19.0750966321392,18.9294398145643,20.0599270234581,20.0235958040981,25.3018997278681,21.7068759576341,22.0883663718461,18.2637206006132,20.4017441274072,21.2341302978744,17.778609958189,24.7135332322656,24.200268698393,18.988959226211,21.7493800692721,16.2303185709455,25.3387970573934,19.5921839949441,17.6170788900529,19.3688835554051,21.9831234390098,21.1670538554858,15.2679205192841,19.5889009410445,21.0202404009965,18.8111161680428,22.3193436437558,18.299871094669,16.2522715515804,19.561333819345,18.2325516875056,16.4178228539099,17.5623303834769,18.9893038121261,22.1228891955278,21.9194807695305,16.3897528005807,17.3435671923896,20.0436969052713,18.3016977688987,19.1134036750243,19.2966589183001,17.8733498693586,19.7283536871416,19.1823477247232,19.9079330430297,18.763212088929,17.5413552969093,17.441742091562,16.7925259657537,15.2821690078454,16.0058444401478,18.8821255420004,17.6078421679844,22.2958385362137
"AH1_3hr_1",1,16.2226154170828,18.2060684893119,17.1785748246573,18.3337794294895,19.836320963554,22.0247930949469,19.785937210825,17.9108232235144,25.3171138185755,19.8185734848251,21.7722536970989,17.2497883143482,18.4531077721423,15.1598455514395,19.2113489426579,19.511211883589,17.2910213703543,19.3045755411871,23.1256250664691,15.2938513635458,20.9965424878144,19.0338804698419,18.6719288919398,20.947307655026,18.5462970617225,15.1405034251424,16.9379695210896,17.8145940880006,18.4378698975752,23.278617755622,19.9240251039965,20.241960513171,15.6685478813544,16.3236278149444,20.0648407832917,16.4997026566226,21.915619508245,23.0771875144692,17.7084523107941,20.6338779499457,14.5040687928809,24.9074658871444,18.0574458900469,16.6313386973118,19.0774712861924,20.923081692947,19.9013164768647,14.1187788901545,18.0644152850208,18.7712541915458,20.0161117987637,19.5805950717587,17.6917664931328,14.7969883622299,17.6076033942358,18.6390412600578,13.5645067843387,16.8479630122746,18.8778049201466,19.2805423022981,18.6060596965009,14.9517803608716,16.2848638532978,18.8273842644877,16.9156203313346,17.7071002520896,17.218588912021,17.1359248156564,18.9881307742228,17.6106959347254,18.5040881954125,16.5883733268423,15.0470459897335,18.7427811246663,21.8693488358764,18.1423914418768,17.8767255659032,16.4675405058736,17.2165201485558,20.2221603373395
"AH1_3hr_2",1,16.5219438976568,18.442325560731,17.0189518003978,19.6505999671076,21.1168390703267,22.4325071512032,20.2318945546401,18.7273695184351,25.3621175583755,19.461423319338,22.1531173032739,18.0817045475975,18.8014095705118,13.3239795779753,19.854118407594,19.3377221285887,17.5745424238387,19.9497467712365,23.4502337539754,15.7100807226339,20.6602679899524,19.5121022780283,19.1051967691894,21.4690610582128,19.6778486051645,18.8230602835655,17.5907321855887,19.8878114214925,18.8959316690544,23.4531648459147,20.1901540994818,20.5049892176443,16.1052666432787,18.6047106160355,20.0062258026499,17.2861815381631,22.1851718642155,22.8368124869446,18.1928482785382,20.7104357921566,14.7712433201278,25.5502963574723,18.234626872696,16.9728187749909,19.4888981292508,20.984719515736,19.6797121781481,14.8356486421422,19.0547865176051,19.4114620443633,20.0323496164452,20.1876767597678,17.5354780416256,15.1883493038304,17.8659436280051,18.9681433993236,14.21101697546,18.0575160005263,19.1463386764279,20.2110951183877,19.1698920153737,15.6846398381772,15.889824430039,18.9814736321157,18.6870852608409,17.8208912425342,17.8638832594931,17.0092131619383,19.1743127618306,17.9952912815416,18.9990132882164,16.8509468792265,15.7549598080829,18.0297139695795,21.966801440578,18.4085748562669,18.2339331137775,17.0985200401982,17.3693940857881,19.1753230119337
"AH1_3hr_3",1,15.7908851743262,16.0392024214111,16.1811816581954,19.9636469979861,19.9578499851856,21.4690284128942,19.4058118472305,17.6559634926061,23.8416273045661,18.7564523569773,21.2355758064959,18.1529701963481,18.2044507872857,11.1382535129046,18.6703245989302,18.6721260716747,18.606635924096,18.8924872521233,22.2612325163479,14.2898151202929,20.7161822682851,18.6378648743276,17.8944880845774,20.2283954273008,17.1987190833562,17.6275355131464,16.8445353746603,18.6423053853845,17.6092768694704,22.6354893882479,19.2768402902516,19.2532986634675,16.2257792835929,17.0743338315706,19.0666408470121,16.8475198624751,21.015358540143,23.2040887817129,17.9609954858719,20.9660200720659,14.9807332007104,25.4865825123096,17.2945807513473,16.1901249201816,16.8818957735612,21.3565664171847,19.1945135252925,15.1674226264122,19.6078246795644,18.424016164336,19.4907275646405,19.8043948078334,17.6516125316259,15.1973154383814,17.9812732518796,17.901706502984,14.7082432883806,17.5255509584699,18.5002254681492,18.7831385647882,18.9337151857109,15.8281726190663,16.1108491340094,17.8626446213783,16.5067082641919,17.4226404091723,16.7728686760365,17.1203753047549,18.9762295888061,17.8140824369425,18.6576726393072,16.189224487616,15.1518421951381,17.0998171288059,17.7146851754475,15.5122660460456,17.2346848718085,17.0636689313989,17.1451551420741,19.7501311699773
"AH1_3hr_4",1,16.1764380968571,17.2064172693729,17.1053648702683,18.5139791186097,19.653869255142,21.7370382533554,19.8500547311389,17.2818400105144,24.1421008630403,18.780155531923,21.59285616966,17.1785945525309,18.4404956569112,15.1012651937447,18.6969703392424,18.2328779340102,16.260361450089,18.9234836002368,22.312039816579,15.3081368584029,16.3582562736293,18.7831953976475,18.0262064722271,20.518913807926,18.201270310323,17.1133174476562,16.8334586422272,16.6779091508139,17.4825727726271,22.895506759543,19.1956951626794,19.4009560711684,16.239915463723,17.3081690521608,18.800275741131,17.1324480886964,21.338695040274,22.9267062414373,17.4735904750945,20.6028438493453,14.0261380666419,24.8349546687917,17.6311179681556,14.9793767067618,16.4929037842891,20.8971346794708,19.1948577600141,14.3031141138731,18.0687521916589,18.9362879351798,20.5911797184095,19.4725644918068,17.9827173405785,15.0464723998916,17.5635389073559,18.0258559168436,13.4458979636202,16.8915545349782,18.6374860772237,19.4318846414596,17.8902826009798,15.1753167456331,16.9865328339397,19.2282980482873,17.8545070106209,17.6827301188282,17.0442428551514,17.0369536345272,19.2845089408838,17.4254758461489,18.1357320429364,16.5215504913705,14.9874378663373,18.0547788730975,17.8984649102591,17.5090870477714,16.7542283823459,16.298515231611,17.4925669770172,18.9899831579152
"AH1_3hr_5",1,17.8933062715699,18.2508220845245,18.1515000693825,20.4936136269362,20.8469019606929,23.896864825674,21.3055830481424,19.1580453913068,26.5254488979636,20.8653888079456,23.4381824433774,18.4413516688946,20.0838867794576,14.7704942966034,21.0081037609421,20.8068421119256,18.9493404089991,19.5685574230899,24.7255337037335,16.0609570299097,21.8275008528301,21.0455578645954,19.7506726427873,23.0994059744116,21.5268450800919,20.5794464797734,19.260484714295,21.0872831127987,20.4758040998981,24.7849265016458,21.458484229325,21.9621401317538,17.8828999002872,20.6308389963778,21.526162964797,18.3539439251157,23.5675392569513,23.3878624761434,18.8053462271125,21.1629119346882,16.1027355673543,26.1286991079142,19.6834697152919,17.6828015768537,20.8101217351302,21.630463999502,20.8892521481766,15.3731457769303,19.6459722871233,20.1354761893711,18.3698712771918,21.3030310979509,17.5020443794305,16.1146091779604,18.381722422278,18.3941505593881,15.8401435568423,19.9370416120004,20.1200155784037,20.8429850117409,21.8110125658152,16.6849821999472,16.3995173110359,19.4796742697941,19.0677682819987,18.6948660107559,18.7490214646566,17.6067577707272,19.2872477440849,18.910176924455,19.8933661216857,17.9213071649275,16.5721347127748,18.8832087087009,25.3583614972974,19.5719995403105,19.7331341386787,18.3071663688514,17.2334174576145,20.4459163465843
"AH1_7hr_1",1,18.8019773237273,20.9185332475532,19.1098952775418,19.9562911098965,20.8997099329892,25.765371437317,22.4784187173335,19.572713018856,25.9684752707093,22.2421151402403,24.5515857066886,18.9902368702939,21.0640610521713,16.676767785055,22.0117566006132,21.498949893284,20.1598254870434,18.9443641743879,25.519614425746,18.4019129210491,24.1962682618287,21.727442516068,20.8149046391037,23.8691856380266,22.1681813128972,20.2585974809408,20.1151007449545,20.1057836138413,21.1755002462374,25.3910582319894,22.5326371916954,22.8695915089076,19.610688005864,20.8858238097145,22.4687013526181,18.255184042509,24.9649831256746,22.9556720763201,19.142223325519,20.6671065416621,17.1130371897393,24.5405719549428,20.9390224407331,20.1958126833977,20.4701646243385,20.8249784235769,21.3799367347031,14.5132535040548,18.5992934442912,21.0931376584996,20.0167527241776,22.1420584045493,18.6670929253052,15.7988145842277,18.0360020064392,20.4282051086393,16.4735150553376,20.5973507708898,22.3031936212662,22.9851115669955,21.2212502346794,17.7637558989147,16.1511037704538,20.4116388957824,21.2704935014716,19.735599842034,18.9735196863223,18.1619461502819,19.5381455645574,19.0111564975106,19.2952661391567,18.6320964573201,17.6125544526721,19.829353370479,25.5376967375422,18.5057863050626,19.1505859681758,19.1096173845453,17.9272109918397,19.6689644511502
"AH1_7hr_2",1,19.6604286675458,20.039924561674,17.7642479392525,20.6268245874745,20.8926062771919,25.5502677262283,22.4326832477956,19.9506660561561,25.9046608666315,22.040891032049,24.7421917895479,19.0570764710406,21.2796561938739,16.6839810998526,22.1748949868915,21.3404914200779,20.2248739006325,19.1129367205032,25.5299001504804,18.020083151953,23.8185874793058,21.782715947968,20.2599817127555,24.0663701131423,22.8198778904274,20.242367254458,19.9336313841774,19.9545606989312,21.0926729997052,25.4446710570613,22.5030788540415,22.8176850374309,19.1054451140201,21.2363921473809,22.2458782808026,18.6131995375521,24.9958576723206,23.0087806872439,18.7827465210045,20.7879169262494,16.9867883440038,24.63117195616,20.8882045631178,18.928221594453,18.3580450290223,21.0915432850777,21.0441806366133,15.1975754351783,19.6178539111734,21.1724984570446,18.6167728116903,21.9670467844826,18.5703445027802,16.620957810626,18.5532458279889,20.3180225063932,17.0171784508341,20.194722679015,21.8270168156155,22.9699049137666,22.0511070699135,16.5569323714972,15.8872784232776,16.9918185388215,20.8700054875029,19.6560507590837,19.2767777966918,19.1317595159334,19.5693123450188,19.1406755217835,20.2806060563212,18.7465828305344,17.6431835941239,18.9797978983921,24.7665794327497,18.1229514586252,18.1168363512269,19.4391631951812,17.4336124514961,19.8198018902743
